"site.id","site.name","dataset.id","handle","submission.date","sample.id","depth","thickness","age.type","age","e.older","e.young","delta13C","lab.no","material.dated","geo.chron.type","notes","infinite","radiocarbon.method"
23790,"Aveley marshes",41211,"AMRS","2019/02/12 00:00:00",331242,174.5,1,"Radiocarbon years BP",3650,35,35,,"SUERC-7356","Alnus plant macrofossil","Carbon-14",,FALSE,
23790,"Aveley marshes",41211,"AMRS","2019/02/12 00:00:00",331243,250.5,1,"Radiocarbon years BP",3980,40,40,,"SUERC-7360","Alnus plant macrofossil","Carbon-14",,FALSE,
23790,"Aveley marshes",41211,"AMRS","2019/02/12 00:00:00",331244,328.5,1,"Radiocarbon years BP",4665,35,35,,"SUERC-7361","Alnus plant macrofossil","Carbon-14",,FALSE,
23790,"Aveley marshes",41211,"AMRS","2019/02/12 00:00:00",331245,329.5,1,"Radiocarbon years BP",4675,35,35,,"SUERC-7364","Alnus plant macrofossil","Carbon-14",,FALSE,
23790,"Aveley marshes",41211,"AMRS","2019/02/12 00:00:00",331246,472.5,1,"Radiocarbon years BP",5250,35,35,,"SUERC-7362","Alnus plant macrofossil","Carbon-14",,FALSE,
23790,"Aveley marshes",41211,"AMRS","2019/02/12 00:00:00",331247,472.5,1,"Radiocarbon years BP",5285,35,35,,"SUERC-7363","Alnus plant macrofossil","Carbon-14",,FALSE,
23790,"Aveley marshes",41213,"AMRN","2019/02/12 00:00:00",331313,51.5,1,"Radiocarbon years BP",3290,40,40,,"Beta218488","bulk peat","Carbon-14",,FALSE,
23790,"Aveley marshes",41213,"AMRN","2019/02/12 00:00:00",331314,99.5,1,"Radiocarbon years BP",3820,40,40,,"Beta218489","bulk peat","Carbon-14",,FALSE,
23790,"Aveley marshes",41213,"AMRN","2019/02/12 00:00:00",331315,131.5,1,"Radiocarbon years BP",4100,40,40,,"Beta218490","bulk peat","Carbon-14",,FALSE,
23791,"The Dowels Walland marsh",41215,"DOWELS","2019/02/12 00:00:00",331329,118,4,"Radiocarbon years BP",2355,45,45,,"SRR-5619",,"Carbon-14","position: transgressive contact",FALSE,
23791,"The Dowels Walland marsh",41215,"DOWELS","2019/02/12 00:00:00",331330,174,4,"Radiocarbon years BP",3190,45,45,,"SRR-5620",,"Carbon-14","position: LPAZ DOW-6",FALSE,
23791,"The Dowels Walland marsh",41215,"DOWELS","2019/02/12 00:00:00",331331,276,4,"Radiocarbon years BP",4190,45,45,,"SRR-5621",,"Carbon-14","position: LPAZ DOW-4/5 boundary",FALSE,
23791,"The Dowels Walland marsh",41215,"DOWELS","2019/02/12 00:00:00",331332,338,4,"Radiocarbon years BP",4970,50,50,,"SRR-5622",,"Carbon-14","position: regressive contact",FALSE,
23792,"Doel",41217,"DOEL06","2019/02/12 00:00:00",331372,253.5,1,"Radiocarbon years BP",1400,25,25,,"KIA-33610","bulk sample","Carbon-14",,FALSE,
23792,"Doel",41217,"DOEL06","2019/02/12 00:00:00",331373,286.5,1,"Radiocarbon years BP",3130,40,40,,"Beta261803","bulk sample","Carbon-14",,FALSE,
23792,"Doel",41217,"DOEL06","2019/02/12 00:00:00",331374,313.5,1,"Radiocarbon years BP",3770,30,30,,"KIA-36911","bulk sample","Carbon-14",,FALSE,
23792,"Doel",41217,"DOEL06","2019/02/12 00:00:00",331375,349.5,1,"Radiocarbon years BP",4340,40,40,,"Beta261804","bulk sample","Carbon-14",,FALSE,
23792,"Doel",41217,"DOEL06","2019/02/12 00:00:00",331376,396.5,1,"Radiocarbon years BP",5025,30,30,,"KIA-36912","bulk sample","Carbon-14",,FALSE,
23792,"Doel",41217,"DOEL06","2019/02/12 00:00:00",331377,435.5,1,"Radiocarbon years BP",5530,40,40,,"Beta261805","bulk sample","Carbon-14",,FALSE,
23792,"Doel",41217,"DOEL06","2019/02/12 00:00:00",331378,472,2,"Radiocarbon years BP",5750,40,40,,"Beta261806","bulk sample","Carbon-14",,FALSE,
23792,"Doel",41217,"DOEL06","2019/02/12 00:00:00",331379,509.5,1,"Radiocarbon years BP",5820,35,35,,"KIA-36924","bulk sample","Carbon-14",,FALSE,
23793,"Hornchurch marshes",41219,"DAGFINAL","2019/02/12 00:00:00",331408,181,10,"Radiocarbon years BP",3590,80,80,,"Beta156199","wood (Fraxinus)","Carbon-14",,FALSE,
23793,"Hornchurch marshes",41219,"DAGFINAL","2019/02/12 00:00:00",331409,210,2,"Radiocarbon years BP",4640,110,110,,"Beta154303","wood (Alnus)","Carbon-14",,FALSE,
23793,"Hornchurch marshes",41219,"DAGFINAL","2019/02/12 00:00:00",331410,241,10,"Radiocarbon years BP",4370,60,60,,"Beta156200","wood (Alnus)","Carbon-14",,FALSE,
23793,"Hornchurch marshes",41219,"DAGFINAL","2019/02/12 00:00:00",331411,276,10,"Radiocarbon years BP",4860,70,70,,"Beta156201","wood (Alnus)","Carbon-14",,FALSE,
23793,"Hornchurch marshes",41219,"DAGFINAL","2019/02/12 00:00:00",331412,336,10,"Radiocarbon years BP",5260,70,70,,"Beta156202","wood (Alnus)","Carbon-14",,FALSE,
23793,"Hornchurch marshes",41219,"DAGFINAL","2019/02/12 00:00:00",331413,364,2,"Radiocarbon years BP",5670,40,40,,"Beta156302","wood (Salix/Populus)","Carbon-14",,FALSE,
23794,"Cranes Moor",41221,"CRANESMO","2019/02/12 00:00:00",331462,46,,"Radiocarbon years BP",277,30,30,,"SUERC-6796","Calluna vulg.& monocote leaves","Carbon-14",,FALSE,
23794,"Cranes Moor",41221,"CRANESMO","2019/02/12 00:00:00",331463,80,,"Radiocarbon years BP",4972,31,31,,"SUERC-5243","Sphagnum leaves & stems","Carbon-14",,FALSE,
23794,"Cranes Moor",41221,"CRANESMO","2019/02/12 00:00:00",331464,140,,"Radiocarbon years BP",6000,37,37,,"SUERC-5244","Sphagnum leaves & stems","Carbon-14",,FALSE,
23794,"Cranes Moor",41221,"CRANESMO","2019/02/12 00:00:00",331465,180,,"Radiocarbon years BP",6585,39,39,,"SUERC-6802","Sphagnum leaves & stems","Carbon-14",,FALSE,
23794,"Cranes Moor",41221,"CRANESMO","2019/02/12 00:00:00",331466,230,,"Radiocarbon years BP",5790,34,34,,"SUERC-5246","Sphagnum leaves & stems","Carbon-14","anomalous (author)",FALSE,
23794,"Cranes Moor",41221,"CRANESMO","2019/02/12 00:00:00",331467,270,,"Radiocarbon years BP",7909,47,47,,"SUERC-6803","Sphagnum leaves & stems","Carbon-14",,FALSE,
23794,"Cranes Moor",41221,"CRANESMO","2019/02/12 00:00:00",331468,328,,"Radiocarbon years BP",8698,53,53,,"SUERC-5247","Sphagnum leaves & stems","Carbon-14",,FALSE,
23794,"Cranes Moor",41221,"CRANESMO","2019/02/12 00:00:00",331469,400,,"Radiocarbon years BP",9204,57,57,,"SUERC-6805","Sphagnum leaves & stems","Carbon-14",,FALSE,
23795,"Cut Hill",41223,"CUTHILL2","2019/02/12 00:00:00",331672,40.5,1,"Radiocarbon years BP",2058,22,22,,"UBA-8852","<500 micro humin","Carbon-14",,FALSE,
23795,"Cut Hill",41223,"CUTHILL2","2019/02/12 00:00:00",331673,60.5,1,"Radiocarbon years BP",2524,24,24,,"UBA-8851","<500 micro humin","Carbon-14",,FALSE,
23795,"Cut Hill",41223,"CUTHILL2","2019/02/12 00:00:00",331674,80.5,1,"Radiocarbon years BP",3028,25,25,,"UBA-8850","<500 micro humin","Carbon-14",,FALSE,
23795,"Cut Hill",41223,"CUTHILL2","2019/02/12 00:00:00",331675,100.5,1,"Radiocarbon years BP",4115,22,22,,"UBA-8849","<500 micro humin","Carbon-14",,FALSE,
23795,"Cut Hill",41223,"CUTHILL2","2019/02/12 00:00:00",331676,120.5,1,"Radiocarbon years BP",4536,39,39,,"UBA-8848","<500 micro humin","Carbon-14",,FALSE,
23795,"Cut Hill",41223,"CUTHILL2","2019/02/12 00:00:00",331677,140.5,1,"Radiocarbon years BP",4747,23,23,,"UBA-8846","<500 micro humin","Carbon-14",,FALSE,
23795,"Cut Hill",41223,"CUTHILL2","2019/02/12 00:00:00",331678,160.5,1,"Radiocarbon years BP",5120,27,27,,"UBA-8845","<500 micro humin","Carbon-14",,FALSE,
23795,"Cut Hill",41223,"CUTHILL2","2019/02/12 00:00:00",331679,180.5,1,"Radiocarbon years BP",6046,25,25,,"UBA-8844","<500 micro humin","Carbon-14",,FALSE,
23795,"Cut Hill",41225,"CUTHILL1","2019/02/12 00:00:00",331757,2.5,1,"Radiocarbon years BP",4865,35,35,,"SUERC10211","humic acid fraction","Carbon-14",,FALSE,
23795,"Cut Hill",41225,"CUTHILL1","2019/02/12 00:00:00",331758,2.5,1,"Radiocarbon years BP",4850,35,35,,"SUERC10212","humin acid fraction","Carbon-14","more reliable to the estimate of the true age of the peat",FALSE,
23795,"Cut Hill",41225,"CUTHILL1","2019/02/12 00:00:00",331759,50.5,1,"Radiocarbon years BP",6475,35,35,,"SUERC10209","humic acid fraction","Carbon-14",,FALSE,
23795,"Cut Hill",41225,"CUTHILL1","2019/02/12 00:00:00",331760,50.5,1,"Radiocarbon years BP",6960,35,35,,"SUERC10210","humin acid fraction","Carbon-14","more reliable to the estimate of the true age of the peat",FALSE,
23796,"Comerslade",41227,"COMERSLA","2019/02/12 00:00:00",331769,20.5,1,"Radiocarbon years BP",1780,30,30,,"SRR-16676","humin fraction","Carbon-14",,FALSE,
23796,"Comerslade",41227,"COMERSLA","2019/02/12 00:00:00",331770,50.5,1,"Radiocarbon years BP",3605,30,30,,"SRR-16677","humin fraction","Carbon-14",,FALSE,
23796,"Comerslade",41227,"COMERSLA","2019/02/12 00:00:00",331771,80.5,1,"Radiocarbon years BP",5915,30,30,,"SRR-16678","humin fraction","Carbon-14",,FALSE,
23796,"Comerslade",41227,"COMERSLA","2019/02/12 00:00:00",331772,106.5,1,"Radiocarbon years BP",7145,30,30,,"SRR-16679","humin fraction","Carbon-14",,FALSE,
23796,"Comerslade",41227,"COMERSLA","2019/02/12 00:00:00",331773,124.5,1,"Radiocarbon years BP",7350,30,30,,"SRR-16680","humin fraction","Carbon-14",,FALSE,
23797,"Caburn",41229,"CABURN","2019/02/13 00:00:00",331814,414.25,1.5,"Radiocarbon years BP",3610,50,50,,"Beta117544",,"Carbon-14",,FALSE,
23797,"Caburn",41229,"CABURN","2019/02/13 00:00:00",331815,527.75,1.5,"Radiocarbon years BP",4700,50,50,,"Beta127564",,"Carbon-14",,FALSE,
23797,"Caburn",41229,"CABURN","2019/02/13 00:00:00",331816,612.75,1.5,"Radiocarbon years BP",5570,50,50,,"Beta127565",,"Carbon-14",,FALSE,
23797,"Caburn",41229,"CABURN","2019/02/13 00:00:00",331817,690.75,1.5,"Radiocarbon years BP",6190,50,50,,"Beta127566",,"Carbon-14",,FALSE,
23799,"Bigholm Burn",41232,"BBURN3","2019/02/13 00:00:00",331922,125,10,"Radiocarbon years BP",5475,120,120,,"Q-702",,"Carbon-14",,FALSE,
23799,"Bigholm Burn",41232,"BBURN3","2019/02/13 00:00:00",331923,135,10,"Radiocarbon years BP",7640,160,160,,"Q-701",,"Carbon-14",,FALSE,
23799,"Bigholm Burn",41232,"BBURN3","2019/02/13 00:00:00",331924,145,4,"Radiocarbon years BP",7735,115,115,,"Q-700",,"Carbon-14",,FALSE,
23799,"Bigholm Burn",41232,"BBURN3","2019/02/13 00:00:00",331925,180,4,"Radiocarbon years BP",8650,165,165,,"Q-699",,"Carbon-14",,FALSE,
23799,"Bigholm Burn",41232,"BBURN3","2019/02/13 00:00:00",331926,197,8,"Radiocarbon years BP",9530,170,170,,"Q-697",,"Carbon-14",,FALSE,
23800,"Novo-Uspenka",41234,"NOVO-USP","2019/02/13 00:00:00",331957,145,10,"Radiocarbon years BP",1290,40,40,,"KI-4052","Peat","Carbon-14",,FALSE,
23800,"Novo-Uspenka",41234,"NOVO-USP","2019/02/13 00:00:00",331958,215,10,"Radiocarbon years BP",2910,40,40,,"GIN-5509","Peat","Carbon-14",,FALSE,
23800,"Novo-Uspenka",41234,"NOVO-USP","2019/02/13 00:00:00",331959,250,10,"Radiocarbon years BP",3650,40,40,,"GIN-5508","Peat","Carbon-14",,FALSE,
23800,"Novo-Uspenka",41234,"NOVO-USP","2019/02/13 00:00:00",331960,285,10,"Radiocarbon years BP",3545,30,30,,"KI-4053","Peat","Carbon-14",,FALSE,
23800,"Novo-Uspenka",41234,"NOVO-USP","2019/02/13 00:00:00",331961,410,10,"Radiocarbon years BP",5260,60,60,,"KI-4054","Peat","Carbon-14",,FALSE,
23801,"Nizhnevartovsk",41236,"NIZHNIVA","2019/02/13 00:00:00",332002,20,,"Radiocarbon years BP",545,30,30,,"COAN-185","Peat","Carbon-14",,FALSE,
23801,"Nizhnevartovsk",41236,"NIZHNIVA","2019/02/13 00:00:00",332003,40,,"Radiocarbon years BP",2850,30,30,,"COAN-184","Peat","Carbon-14",,FALSE,
23801,"Nizhnevartovsk",41236,"NIZHNIVA","2019/02/13 00:00:00",332004,109,,"Radiocarbon years BP",3600,50,50,,"COAN-182","Wood","Carbon-14",,FALSE,
23801,"Nizhnevartovsk",41236,"NIZHNIVA","2019/02/13 00:00:00",332005,110,,"Radiocarbon years BP",5000,30,30,,"COAN-181","Peat","Carbon-14",,FALSE,
23801,"Nizhnevartovsk",41236,"NIZHNIVA","2019/02/13 00:00:00",332006,175,,"Radiocarbon years BP",6390,40,40,,"COAN-180","Peat","Carbon-14",,FALSE,
23801,"Nizhnevartovsk",41236,"NIZHNIVA","2019/02/13 00:00:00",332007,180,,"Radiocarbon years BP",6670,40,40,,"COAN-179","Wood","Carbon-14",,FALSE,
23801,"Nizhnevartovsk",41236,"NIZHNIVA","2019/02/13 00:00:00",332008,235,,"Radiocarbon years BP",8600,40,40,,"COAN-174","Peat","Carbon-14",,FALSE,
23801,"Nizhnevartovsk",41236,"NIZHNIVA","2019/02/13 00:00:00",332009,340,,"Radiocarbon years BP",8350,45,45,,"COAN-177","Peat","Carbon-14",,FALSE,
23801,"Nizhnevartovsk",41236,"NIZHNIVA","2019/02/13 00:00:00",332010,350,,"Radiocarbon years BP",8780,35,35,,"COAN-173","Peat","Carbon-14",,FALSE,
23801,"Nizhnevartovsk",41236,"NIZHNIVA","2019/02/13 00:00:00",332011,412,,"Radiocarbon years BP",10600,80,80,,"COAN-172","Wood","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332080,141.5,5,"Radiocarbon years BP",3970,70,70,,"SRR-2815","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332081,155.5,5,"Radiocarbon years BP",4660,70,70,,"SRR-2816","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332082,170.5,5,"Radiocarbon years BP",5180,80,80,,"SRR-2817","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332083,185.5,5,"Radiocarbon years BP",6390,80,80,,"SRR-2818","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332084,200.5,5,"Radiocarbon years BP",6890,70,70,,"SRR-2819","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332085,210.5,5,"Radiocarbon years BP",7250,70,70,,"SRR-2820","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332086,225,5,"Radiocarbon years BP",9280,80,80,,"SRR-2821","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332087,39.5,5,"Radiocarbon years BP",2020,80,80,,"SRR-2810","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332088,44.5,,"Radiocarbon years BP",,60,60,,"SSR-3258","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332089,50.5,,"Radiocarbon years BP",,60,60,,"SRR-3259","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332090,55.5,,"Radiocarbon years BP",,70,70,,"SRR-2811","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332091,63.5,,"Radiocarbon years BP",,60,60,,"SRR-3260","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332092,70.5,,"Radiocarbon years BP",,60,60,,"SRR-3261","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332093,77.5,,"Radiocarbon years BP",,70,70,,"SRR-2812","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332094,85.5,,"Radiocarbon years BP",,70,70,,"SRR-3262","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332095,91.5,,"Radiocarbon years BP",,60,60,,"SRR-3263","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332096,98.5,,"Radiocarbon years BP",,70,70,,"SRR-2813","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332097,105.5,,"Radiocarbon years BP",,60,60,,"SRR-3264","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332098,112.5,,"Radiocarbon years BP",,60,60,,"SRR-3265","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332099,122.5,,"Radiocarbon years BP",,70,70,,"SRR-2814","sediment","Carbon-14",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332100,0,,"Calendar years AD/BC",,0,0,,,"sediment","Lead-210",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332101,,,"Calendar years AD/BC",,2,2,,,"sediment","Lead-210",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332102,2.2,,"Calendar years AD/BC",,2,2,,,"sediment","Lead-210",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332103,3.2,,"Calendar years AD/BC",,2,2,,,"sediment","Lead-210",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332104,4.8,,"Calendar years AD/BC",,3,3,,,"sediment","Lead-210",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332105,6.5,,"Calendar years AD/BC",,4,4,,,"sediment","Lead-210",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332106,8.5,,"Calendar years AD/BC",,7,7,,,"sediment","Lead-210",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332107,10.5,,"Calendar years AD/BC",,9,9,,,"sediment","Lead-210",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332108,12.5,,"Calendar years AD/BC",,12,12,,,"sediment","Lead-210",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332109,14.5,,"Calendar years AD/BC",,16,16,,,"sediment","Lead-210",,FALSE,
23803,"Round Loch of Glenhead",41240,"RLGH3DAT","2019/02/15 00:00:00",332110,18.5,,"Calendar years AD/BC",,27,27,,,"sediment","Lead-210",,FALSE,
23804,"Tilbury Fort",41242,"TFT","2019/02/15 00:00:00",332177,463.5,1,"Radiocarbon years BP",3661,36,36,,"SUERC11706","sedge and grass stems","Carbon-14",,FALSE,
23804,"Tilbury Fort",41242,"TFT","2019/02/15 00:00:00",332178,487.5,1,"Radiocarbon years BP",4059,37,37,,"SUERC11707","sedge and grass stems","Carbon-14",,FALSE,
23804,"Tilbury Fort",41242,"TFT","2019/02/15 00:00:00",332179,519.5,1,"Radiocarbon years BP",4870,35,35,,"SUERC11708","sedge and grass stems","Carbon-14",,FALSE,
23804,"Tilbury Fort",41242,"TFT","2019/02/15 00:00:00",332180,559.5,1,"Radiocarbon years BP",5678,35,35,,"SUERC11709","sedge and grass stems","Carbon-14",,FALSE,
23809,"Dyanushka K7P2",41251,"K7P2","2019/02/18 00:00:00",332404,67.5,5,"Radiocarbon years BP",615,25,25,,"KIA26851","wood charcoal","Carbon-14",,FALSE,
23809,"Dyanushka K7P2",41251,"K7P2","2019/02/18 00:00:00",332405,103.5,5,"Radiocarbon years BP",5900,40,40,,"Poz-25423","unidentified plant remains","Carbon-14",,FALSE,
23809,"Dyanushka K7P2",41251,"K7P2","2019/02/18 00:00:00",332406,132.5,5,"Radiocarbon years BP",6011,51,51,,"Erl6620","unidentified woody remains","Carbon-14",,FALSE,
23809,"Dyanushka K7P2",41251,"K7P2","2019/02/18 00:00:00",332407,172.5,5,"Radiocarbon years BP",7450,55,55,,"KIA26017","larch needles","Carbon-14",,FALSE,
23809,"Dyanushka K7P2",41251,"K7P2","2019/02/18 00:00:00",332408,203.5,5,"Radiocarbon years BP",7610,50,50,,"Poz-25395","unidentified plant reamins","Carbon-14",,FALSE,
23809,"Dyanushka K7P2",41251,"K7P2","2019/02/18 00:00:00",332409,217.5,5,"Radiocarbon years BP",7875,40,40,,"KIA29874","unidentified woody remains","Carbon-14",,FALSE,
23809,"Dyanushka K7P2",41251,"K7P2","2019/02/18 00:00:00",332410,232.5,5,"Radiocarbon years BP",9540,60,60,,"Poz-25422","unidentified plant remains","Carbon-14",,FALSE,
23809,"Dyanushka K7P2",41251,"K7P2","2019/02/18 00:00:00",332411,247.5,5,"Radiocarbon years BP",9760,45,45,,"KIA26016","larch needles","Carbon-14",,FALSE,
23809,"Dyanushka K7P2",41251,"K7P2","2019/02/18 00:00:00",332412,287.5,5,"Radiocarbon years BP",10270,45,45,,"KIA29875","larch needles","Carbon-14",,FALSE,
23809,"Dyanushka K7P2",41251,"K7P2","2019/02/18 00:00:00",332413,314.5,5,"Radiocarbon years BP",10380,60,60,,"Poz-25421","unidentified plant remains","Carbon-14",,FALSE,
23809,"Dyanushka K7P2",41251,"K7P2","2019/02/18 00:00:00",332414,342.5,5,"Radiocarbon years BP",10260,40,40,,"KIA26015","larch needles","Carbon-14",,FALSE,
23809,"Dyanushka K7P2",41251,"K7P2","2019/02/18 00:00:00",332415,342.5,5,"Radiocarbon years BP",10270,50,50,,"Poz-28087","larch cone","Carbon-14",,FALSE,
23809,"Dyanushka K7P2",41251,"K7P2","2019/02/18 00:00:00",332416,412.5,5,"Radiocarbon years BP",10521,75,75,,"Erl6621","unidentifid woody remians","Carbon-14",,FALSE,
23810,"Cape Sabler",41253,"SAO1HAHN","2019/02/19 00:00:00",332492,130,0,"Radiocarbon years BP",1575,20,20,,"KIA5745","Sedge peat","Carbon-14"," ",FALSE,
23810,"Cape Sabler",41253,"SAO1HAHN","2019/02/19 00:00:00",332493,75,10,"Radiocarbon years BP",2270,80,80,,"AWI-96-1","Peat","Carbon-14","not used",FALSE,
23810,"Cape Sabler",41253,"SAO1HAHN","2019/02/19 00:00:00",332494,165,10,"Radiocarbon years BP",2700,25,25,,"KIA5746","Sedge-moss peat","Carbon-14",,FALSE,
23810,"Cape Sabler",41253,"SAO1HAHN","2019/02/19 00:00:00",332495,265,10,"Radiocarbon years BP",6730,30,30,,"KIA5747","Plant remains","Carbon-14",,FALSE,
23810,"Cape Sabler",41253,"SAO1HAHN","2019/02/19 00:00:00",332496,325,50,"Radiocarbon years BP",,130,130,,"AWI-96-2","Peat","Carbon-14",,FALSE,
23810,"Cape Sabler",41253,"SAO1HAHN","2019/02/19 00:00:00",332497,550,100,"Radiocarbon years BP",12310,170,170,,"AWI-96-3","Peat with small twigs","Carbon-14",,FALSE,
23810,"Cape Sabler",41253,"SAO1HAHN","2019/02/19 00:00:00",332498,1025,50,"Radiocarbon years BP",18220,320,320,,"AWI-96-4","Peat with small twigs","Carbon-14","not used",FALSE,
23810,"Cape Sabler",41253,"SAO1HAHN","2019/02/19 00:00:00",332499,1320,0,"Radiocarbon years BP",19020,300,300,,"AWI-96-5","Moss peat","Carbon-14","not used",FALSE,
23810,"Cape Sabler",41253,"SAO1HAHN","2019/02/19 00:00:00",332500,1320,0,"Radiocarbon years BP",18065,60,60,,"KIA5749","Salixleaves","Carbon-14",,FALSE,
23810,"Cape Sabler",41253,"SAO1HAHN","2019/02/19 00:00:00",332501,1525,50,"Radiocarbon years BP",19520,270,270,,"AWI-96-6","Plant remains","Carbon-14",,FALSE,
23810,"Cape Sabler",41253,"SAO1HAHN","2019/02/19 00:00:00",332502,2100,0,"Radiocarbon years BP",26750,650,650,,"AWI-96-7","Peat","Carbon-14",,FALSE,
23810,"Cape Sabler",41253,"SAO1HAHN","2019/02/19 00:00:00",332503,2100,0,"Radiocarbon years BP",30300,180,180,,"KIA5750","Moss peat","Carbon-14","not used",FALSE,
23810,"Cape Sabler",41253,"SAO1HAHN","2019/02/19 00:00:00",332504,2180,0,"Radiocarbon years BP",29540,790,790,,"AWI-96-8","Shrub twigs","Carbon-14","not used",FALSE,
23810,"Cape Sabler",41253,"SAO1HAHN","2019/02/19 00:00:00",332505,2310,0,"Radiocarbon years BP",32060,220,220,,"KIA5751","Alkaline residue of woody remains and roots","Carbon-14","not used",FALSE,
