"site.id","site.name","latitude","longitude","elevation","dataset.id","dataset.type","source","publication","description","doi"
15807,"Eggen ob Blatten",46.371944,7.990556,1654,24308,"pollen","European Pollen Database","Welten, M. 1982. Welten, M. 1982. Vegetationsgeschichtliche Untersuchungen in den westlichen Schweizer Alpen: Bern-Wallis. Denkschriften der Schweizerischen Naturforschenden Gesellschaft, Vol. 95. DSNG 95. Textheft 104 pp., Diagrammheft 37 diagrams..","Filled-up natural lake. Physiography: Glacial cirque of Aletschgletscher. Surrounding vegetation: Meadows, some arable fields.","10.21233/j84c-qq34"
15807,"Eggen ob Blatten",46.371944,7.990556,1654,40610,"pollen","European Pollen Database","Krisai, R. 1975. Die Ufervegetation der Trumer Seen (Salzburg). Dissertationes Botanicae 29:1-202.;
Welten, M. 1982. Welten, M. 1982. Vegetationsgeschichtliche Untersuchungen in den westlichen Schweizer Alpen: Bern-Wallis. Denkschriften der Schweizerischen Naturforschenden Gesellschaft, Vol. 95. DSNG 95. Textheft 104 pp., Diagrammheft 37 diagrams..","Filled-up natural lake. Physiography: Glacial cirque of Aletschgletscher. Surrounding vegetation: Meadows, some arable fields.","10.21233/qcxg-ar96"
15808,"Bodmen Alp Bel",46.363056,7.964444,1916,24313,"pollen","European Pollen Database","Welten, M. 1982. Welten, M. 1982. Vegetationsgeschichtliche Untersuchungen in den westlichen Schweizer Alpen: Bern-Wallis. Denkschriften der Schweizerischen Naturforschenden Gesellschaft, Vol. 95. DSNG 95. Textheft 104 pp., Diagrammheft 37 diagrams..","Spring mire.","10.21233/djbc-ds89"
15808,"Bodmen Alp Bel",46.363056,7.964444,1916,24315,"pollen","European Pollen Database","Welten, M. 1982. Welten, M. 1982. Vegetationsgeschichtliche Untersuchungen in den westlichen Schweizer Alpen: Bern-Wallis. Denkschriften der Schweizerischen Naturforschenden Gesellschaft, Vol. 95. DSNG 95. Textheft 104 pp., Diagrammheft 37 diagrams..","Spring mire.","10.21233/xg9c-9f42"
15808,"Bodmen Alp Bel",46.363056,7.964444,1916,24314,"pollen","European Pollen Database","Welten, M. 1982. Welten, M. 1982. Vegetationsgeschichtliche Untersuchungen in den westlichen Schweizer Alpen: Bern-Wallis. Denkschriften der Schweizerischen Naturforschenden Gesellschaft, Vol. 95. DSNG 95. Textheft 104 pp., Diagrammheft 37 diagrams..","Spring mire.","10.21233/h16n-x916"
15809,"Grächen See",46.195556,7.845,1725,24317,"pollen","European Pollen Database","Welten, M. 1982. Welten, M. 1982. Vegetationsgeschichtliche Untersuchungen in den westlichen Schweizer Alpen: Bern-Wallis. Denkschriften der Schweizerischen Naturforschenden Gesellschaft, Vol. 95. DSNG 95. Textheft 104 pp., Diagrammheft 37 diagrams..","Natural lake, partly filled-up. Physiography: Mountain. Surrounding vegetation: Meadows, cereal fields. Vegetation formation: Subalpine La-P.cemb-Pic-P.sylv-Aln-P.mug.","10.21233/538q-0k21"
15809,"Grächen See",46.195556,7.845,1725,24319,"pollen","European Pollen Database","van der Knaap, W.O., and B. Ammann. 1997. Depth-age relationships of 25 well-dated Swiss Holocene pollen sequences archived in the Alpine Palynological Data-Base. Revue de Paléobiologie 16(2):433-480.;
Welten, M. 1982. Welten, M. 1982. Vegetationsgeschichtliche Untersuchungen in den westlichen Schweizer Alpen: Bern-Wallis. Denkschriften der Schweizerischen Naturforschenden Gesellschaft, Vol. 95. DSNG 95. Textheft 104 pp., Diagrammheft 37 diagrams..","Natural lake, partly filled-up. Physiography: Mountain. Surrounding vegetation: Meadows, cereal fields. Vegetation formation: Subalpine La-P.cemb-Pic-P.sylv-Aln-P.mug.","10.21233/8da7-b493"
15810,"Bitsch-Naters",46.341111,7.991667,1089,24321,"pollen","European Pollen Database","van der Knaap, W.O., and B. Ammann. 1997. Depth-age relationships of 25 well-dated Swiss Holocene pollen sequences archived in the Alpine Palynological Data-Base. Revue de Paléobiologie 16(2):433-480.;
Welten, M. 1982. Welten, M. 1982. Vegetationsgeschichtliche Untersuchungen in den westlichen Schweizer Alpen: Bern-Wallis. Denkschriften der Schweizerischen Naturforschenden Gesellschaft, Vol. 95. DSNG 95. Textheft 104 pp., Diagrammheft 37 diagrams..","Filled-up natural lake.","10.21233/bx5f-9y20"
15811,"Majen Ben H'mida",37.1333333333333,9.08333333333333,330,24323,"pollen","European Pollen Database","Stambouli-Essassi, S., E. Roche, and S. Bouzid. 2007. Evolution de la végétation et du climat dans le Nord-ouest de la Tunisie au cours des 40 derniers millénaires [Evolution of vegetation and climatic changes in North- Western Tunisia during the last 40 millennia]. Geo-Eco-Trop 31:171-214. Geo-Eco-Trop 31:171-214.","Peaty zone. Physiography: Clearing dominated by Pteridium aquilinum. Surrounding vegetation: Quercus Erica Arbutus Myrtus Pistacia.","10.21233/kfxk-5f39"
15812,"Elatia-Rhodopes",41.479722,24.325833,1520,24325,"pollen","European Pollen Database","Athanasiadis, N., A. Gerasimidis, E. Eleftheriadou, and K. Theodoropoulos. 1993. Zur postglazialen Vegetationsentwicklung des Rhodopi-Gebirges (Elatia Dramas - Griechenland). [The postglacial evolution of vegetation of the Greek Mount Rhodopes (Elatia Dramas - Griechenland)]. Dissertationes Botanicae 196:427-437.;
Gerasimidis, A., and N. Athanasiadis. 1995. Woodland history of northern Greece from the mid Holocene to recent time based on evidence from peat pollen profiles. Vegetation History and Archaeobotany 4:109-116.","Peat bog on silicious bedrock. Physiography: Mountain of Rhodopes. Surrounding vegetation: Vaccinio-Picetalia.","10.21233/nep1-3z35"
15813,"Lailias",41.27384,23.58353,1420,24327,"pollen","European Pollen Database","Gerasimidis, A. 2000. Palynological evidence for human influence on the vegetation of mountain regions in northern Greece: the case of Lailias, Serres. Pages 10-20 in P. Halstead and C. Frederick, editors. Landscape and Land Use in Postglacial Greece. Sheffield studies in Aegian Archaeology. Sheffield Academic Press, Sheffield, England.;
Gerasimidis, A., and N. Athanasiadis. 1995. Woodland history of northern Greece from the mid Holocene to recent time based on evidence from peat pollen profiles. Vegetation History and Archaeobotany 4:109-116.","Bog. Physiography: Mountain (igneous rock). Surrounding vegetation: Fagetalia, Fagetum moesiacae association.","10.21233/9efw-e650"
15814,"Lycée Descartes",47.3913888888889,0.689444444444444,53,24328,"pollen","European Pollen Database","","Riverine. Physiography: valley. Surrounding vegetation: in Tours town.","10.21233/8r8d-dt12"
15815,"Les Humelles",47.39,-0.546388888888889,20,24330,"pollen","European Pollen Database","","Riverine. Physiography: alluvial plain. Surrounding vegetation: cultivated fields.","10.21233/0875-yw50"
15816,"Etang de Tiffauges",47.0166666666667,-1.11666666666667,61,24331,"pollen","European Pollen Database","","Pond river. Physiography: valley of La Crûme river. Surrounding vegetation: cultivated fields.","10.21233/xatp-kz89"
15817,"Forc'han",48.3436111111111,-3.86611111111111,223,24332,"pollen","European Pollen Database","","Bog. Physiography: bassin. Surrounding vegetation: bog and cultivated fields.","10.21233/aa1p-jn12"
15818,"Lemans",48.0058333333333,0.200833333333333,67,24333,"pollen","European Pollen Database","","Riverine. Physiography: valley of Sarthe river. Surrounding vegetation: urban area.","10.21233/vj7k-qd33"
15819,"Les Jacquots",46.3911111111111,-0.661388888888889,12,24334,"pollen","European Pollen Database","","Cultivated field. Physiography: plain. Surrounding vegetation: cultivated fields.","10.21233/wrpe-5p51"
15820,"Negron",47.4105555555556,-0.955277777777778,56,24335,"pollen","European Pollen Database","","Lande. Physiography: valley of Loire river. Surrounding vegetation: cultivated field.","10.21233/242g-gc56"
15821,"Beles Mountains",41.319444,23.016111,1400,24337,"pollen","European Pollen Database","Athanasiadis, N., A. Gerasimidis, and S. Panajiotidis. 2003. A palynological study in the Beles Mountains, Northern Greece. Pages 185-197 in S. Tonkov and L. Penev, editors. Aspects of Palynology and Palaeoecology, Festschrift in honour of Elissaveta Bozilova. PENSOFT, Sofia, Bulgaria.","Peat bog. Physiography: Mountain. Surrounding vegetation: Forest.","10.21233/mpjb-7n23"
15822,"Mount Paiko",41.051667,22.274722,1080,24339,"pollen","European Pollen Database","Gerasimidis, A., and N. Athanasiadis. 1995. Woodland history of northern Greece from the mid Holocene to recent time based on evidence from peat pollen profiles. Vegetation History and Archaeobotany 4:109-116.;
Gerasimidis, A., N. Athanasiadis, and S. Panajiotidis. 2008. Contributions to the European Pollen Database. 4. Mount Paiko (northern Greece). Grana 47:316-318.","Peat bog. Physiography: Mountain. Surrounding vegetation: Deciduous oak forest with chestnut & lime.","10.21233/9mdv-br36"
15823,"Mount Voras",41.019722,21.912222,1640,24341,"pollen","European Pollen Database","Gerasimidis, A., and N. Athanasiadis. 1995. Woodland history of northern Greece from the mid Holocene to recent time based on evidence from peat pollen profiles. Vegetation History and Archaeobotany 4:109-116.;
Gerasimidis, A., N. Athanasiadis, and S. Panajiotidis. 2009. 8. Mount Voras (north-west Greece). Grana 48:316-318.","Mire. Physiography: Cristalline schists, limestone & flysch. Surrounding vegetation: Alpine-like meadows, Pinetum sylvestris.","10.21233/fkrs-q995"
15824,"Flambouro-Pieria mountains",40.259444,22.170833,1645,24343,"pollen","European Pollen Database","Gerasimidis, A., and N. Athanasiadis. 1995. Woodland history of northern Greece from the mid Holocene to recent time based on evidence from peat pollen profiles. Vegetation History and Archaeobotany 4:109-116.;
Gerasimidis, A., and S. Panajiotidis. 2010. 9. Flambouro, Pieria Mountains (northern Greece). Grana 49:76-78.","Bog. Physiography: Mountain. Surrounding vegetation: Vaccinio-Picetalia,Pinetum sylvestris.","10.21233/v8jm-v785"
15825,"Lake Racou",42.5541666666667,2.00833333333333,2000,24345,"pollen","European Pollen Database","Guiter, F., V. Andrieu-Ponel, G. Digerfeldt, M. Reille, J.L. de Beaulieu, and P. Ponel. 2005. Vegetation history and lake level changes from the Younger Dryas to the present in Eastern Pyrenees (France): pollen, plant macrofossils and lithostratigraphy from Lake Racou (2000 m a.s.l.). Vegetation History and Archaeobotany 14:99-118.","Mire. Physiography: intra-morainic former lake. Surrounding vegetation: boundary subalpine forest and grassland.","10.21233/cgsq-0b92"
15825,"Lake Racou",42.5541666666667,2.00833333333333,2000,25290,"pollen","European Pollen Database","Guiter, F., V. Andrieu-Ponel, G. Digerfeldt, M. Reille, J.L. de Beaulieu, and P. Ponel. 2005. Vegetation history and lake level changes from the Younger Dryas to the present in Eastern Pyrenees (France): pollen, plant macrofossils and lithostratigraphy from Lake Racou (2000 m a.s.l.). Vegetation History and Archaeobotany 14:99-118.","Mire. Physiography: intra-morainic former lake. Surrounding vegetation: boundary subalpine forest and grassland.","10.21233/822r-8j67"
15825,"Lake Racou",42.5541666666667,2.00833333333333,2000,24346,"pollen","European Pollen Database","Guiter, F., V. Andrieu-Ponel, G. Digerfeldt, M. Reille, J.L. de Beaulieu, and P. Ponel. 2005. Vegetation history and lake level changes from the Younger Dryas to the present in Eastern Pyrenees (France): pollen, plant macrofossils and lithostratigraphy from Lake Racou (2000 m a.s.l.). Vegetation History and Archaeobotany 14:99-118.","Mire. Physiography: intra-morainic former lake. Surrounding vegetation: boundary subalpine forest and grassland.","10.21233/p8ae-0f59"
15825,"Lake Racou",42.5541666666667,2.00833333333333,2000,24348,"pollen","European Pollen Database","Guiter, F., V. Andrieu-Ponel, G. Digerfeldt, M. Reille, J.L. de Beaulieu, and P. Ponel. 2005. Vegetation history and lake level changes from the Younger Dryas to the present in Eastern Pyrenees (France): pollen, plant macrofossils and lithostratigraphy from Lake Racou (2000 m a.s.l.). Vegetation History and Archaeobotany 14:99-118.","Mire. Physiography: intra-morainic former lake. Surrounding vegetation: boundary subalpine forest and grassland.","10.21233/ph7f-8b78"
15825,"Lake Racou",42.5541666666667,2.00833333333333,2000,24344,"pollen","European Pollen Database","Guiter, F., V. Andrieu-Ponel, G. Digerfeldt, M. Reille, J.L. de Beaulieu, and P. Ponel. 2005. Vegetation history and lake level changes from the Younger Dryas to the present in Eastern Pyrenees (France): pollen, plant macrofossils and lithostratigraphy from Lake Racou (2000 m a.s.l.). Vegetation History and Archaeobotany 14:99-118.","Mire. Physiography: intra-morainic former lake. Surrounding vegetation: boundary subalpine forest and grassland.","10.21233/z9rz-x305"
15829,"Litochoro",40.138889,22.546111,25,24358,"pollen","European Pollen Database","Athanasiadis, N. 1975. Zur postglazialen Vegetationsentwicklung von Litochoro Katarinis und Pertouli Trikalon (Griechenland). Flora 164:99-132.","Large marsh. Physiography: Coastal plain. Surrounding vegetation: Cultivated fields.","10.21233/yvzf-7m50"
15830,"Pertouli",39.524167,21.4775,1440,24360,"pollen","European Pollen Database","Athanasiadis, N. 1975. Zur postglazialen Vegetationsentwicklung von Litochoro Katarinis und Pertouli Trikalon (Griechenland). Flora 164:99-132.","Peat bog.","10.21233/j694-t641"
15831,"Les Fieux",44.8444444444444,1.70916666666667,354,24361,"pollen","European Pollen Database","Fellag, H. 2000. Observations sur la conservation pollinique dans le remplissage de quelques grottes et abris Paléolithiques du Sud-Ouest de la France et d'Algérie. Revue d'Archéométrie 24:71-83.","Cave in karstic rock. Physiography: cave. Surrounding vegetation: cultivated fields.","10.21233/f8e4-3058"
15832,"Marais de Fos",43.4366666666667,4.93666666666667,0,24363,"pollen","European Pollen Database","Vella, C. 1999. erception et évaluation de la mobilité du littoral Holocène sur la marge orientale du delta du Rhône.. Doctoral dissertation. Université d'Aix-Marseille, Marseille, France.;
Vella, C., and M. Provansal. 2000. Relative sea-level rise and neotectonic events during the last 6500 yr on the southern eastern Rhône delta, France. Marine Geology 170:27-39.","Peat bog. Physiography: marsh close to Mediterranean sea. Surrounding vegetation: Mediterranean steppe 'coussoul'.","10.21233/cxrf-mp20"
15834,"Plateau d'Ovace",41.5847222222222,9.08944444444444,1250,24366,"pollen","European Pollen Database","Reille, M. 1975. Contribution Pollenanalytique à l'histoire Tardiglaciaire et Holocène de la Végétation de la Montagne Corse.. Master's thesis. Université d'Aix-Marseille, Marseille, France.;
Reille, M. 1977. Quelques aspects de l'activité humaine en Corse durant le Subatlantique et des conséquences sur la végétation. Supplément au Bulletin de l'AFEQ 47:329-342.","Peat bog. Physiography: plateau in Cagne mountain. Surrounding vegetation: Quercus ilex and Erica arborea.","10.21233/x0j4-9411"
15835,"Prat-de-Bouc",45.0511111111111,2.79416666666667,1392,24367,"pollen","European Pollen Database","","Peat bog. Physiography: valley. Surrounding vegetation: grassland.","10.21233/1y36-6215"
15835,"Prat-de-Bouc",45.0511111111111,2.79416666666667,1392,24392,"pollen","European Pollen Database","","Peat bog. Physiography: valley. Surrounding vegetation: grassland.","10.21233/tzwd-2850"
15838,"Lake Xinias",39.0585,22.24997,500,24373,"pollen","European Pollen Database","Bottema, S. 1979. Pollen analytical investigations in Thessaly (Greece). Palaeohistoria 21(19-40).","Drained lake 3km west of village Xinias. Now agricultural land.","10.21233/3y80-dr46"
15839,"Trikhonis 5",38.57367,21.54539,20,24374,"pollen","European Pollen Database","Bottema, S. 1982. Palynological investigations in Greece with special reference to pollen as indicator of human activity. Palaeohistoria 24:257-289.",,"10.21233/7bjf-0p67"
15841,"Lake Lerna",37.577805,22.728144999999998,0,24376,"pollen","European Pollen Database","Jahns, S. 1993. On the Holocene vegetation history of the Argive Plain (Peloponese, southern Greece). Vegetation History and Archaeobotany 2:187-203.","Ancient lake. Physiography: Coastal Plain. Surrounding vegetation: Olea, Pistacia, Quercus coccifera.","10.21233/0jfa-j049"
