"site.id","site.name","handle","latitude","longitude","elevation","dataset.id","dataset.type","source","publication","description","doi"
15903,"Ile d'Errand","ERRANDII",47.3725,-2.15916666666667,3,24479,"pollen","European Pollen Database","Visset, L. 1988. The brière Marshlands : a palynological survey. New Phytologist 110:409-424.","Bog. Physiography: basin. Surrounding vegetation: cultivated fields and bogs.","10.21233/h4cf-f980"
15904,"La Guérivière","GUERIVI",46.9636111111111,-0.919166666666667,125,24481,"pollen","European Pollen Database","Visset, L., A.L. Cyprien, N. Carcaud, and A. Ouguerram. 2003. De la fin du Mésolithique au Néolithique, l'évolution du paysage végétal dans le bassin de de la Loire océanique et moyenne. In: Approche archéologique de l'environnement et de l'aménagement du territoire lignien.. Notes: Acte de Colloque. Fédération Archéologique du Loiret, 117-123.","Riverine of La Sèvre Nantaise river. Physiography: basin. Surrounding vegetation: cultivated fields and little woods.","10.21233/chjr-t175"
15906,"Lac de Brennilis","BRENILIS",48.3536111111111,-3.88722222222222,222,24488,"pollen","European Pollen Database","Marguerie, D., and L. Visset. 1995. Etude palynologique des tourbières de Yeun Elez, réservoir Saint-Michel, Monts d'Arrée (Finistère) : contribution à la connaissance du développement et de la sauvegarde des marais.. Conseil Général du Finistère and CNRS-UMR 6566, Finistère, France.;
Visset, L., and D. Marguerie. 1995. L'histoire du Venec. Tourbières et bas-marais. Penn ar Bed 159:62-66.","Reservoir. Physiography: basin. Surrounding vegetation: bog.","10.21233/3nc2-mk25"
15907,"Montjean-sur-Loire","MJT-PONT",47.3925,-0.853888888888889,12,24491,"pollen","European Pollen Database","Pastore, R.T. 1985. Excavations at Boyd's Cove - 1984: a preliminary report. Pages 322-327 in J.S. Thomson and C. Thomson, editors. Archaeology in Newfoundland & Labrador 1984, Annual Report 5.;
Pastore, R.T. 1987. Fishermen, furriers, and Beothuks: the economy of extinction. Man in the Northeast 33:47-62.","Alluvial. Physiography: bassin. Surrounding vegetation: cultivated fields.","10.21233/ytdh-rq41"
15908,"Tanneurs","TANNEURS",47.2138888888889,-1.55722222222222,13,24493,"pollen","European Pollen Database","Visset, L., G. Hauray, L. Charrieau, and N. Rouzeau. 2001. Paléoenvironnement urbain : histoire du comblement des vallées de la métropole nantaise, du Tardiglaciaire à la fin de l'Holocène. Annales de Bretagne et des Pays de l'Ouest 108:147-164.","Riverine. Physiography: palaeovallée of Erdre river. Surrounding vegetation: urban area.","10.21233/t4n0-6s83"
15909,"Ilot Sully","SULLY",47.2225,-1.55138888888889,12,24495,"pollen","European Pollen Database","Visset, L., G. Hauray, L. Charrieau, and N. Rouzeau. 2001. Paléoenvironnement urbain : histoire du comblement des vallées de la métropole nantaise, du Tardiglaciaire à la fin de l'Holocène. Annales de Bretagne et des Pays de l'Ouest 108:147-164.","Riverine. Physiography: palaeovalley of Erdre river. Surrounding vegetation: urban area.","10.21233/4kdn-gp37"
15910,"Couëdic","HOTEL",47.2138888888889,-1.55722222222222,10,24497,"pollen","European Pollen Database","Visset, L., G. Hauray, L. Charrieau, and N. Rouzeau. 2001. Paléoenvironnement urbain : histoire du comblement des vallées de la métropole nantaise, du Tardiglaciaire à la fin de l'Holocène. Annales de Bretagne et des Pays de l'Ouest 108:147-164.","Riverine. Physiography: palaeovalley of Loire river. Surrounding vegetation: urban area.","10.21233/sxfw-2b43"
15911,"Trois-Oeufs","3-OEUFS",47.3680555555556,-0.74,14,24499,"pollen","European Pollen Database","Pastore, R.T. 1985. Excavations at Boyd's Cove - 1984: a preliminary report. Pages 322-327 in J.S. Thomson and C. Thomson, editors. Archaeology in Newfoundland & Labrador 1984, Annual Report 5.;
Pastore, R.T. 1987. Fishermen, furriers, and Beothuks: the economy of extinction. Man in the Northeast 33:47-62.","Riverine. Physiography: Loire River. Surrounding vegetation: cultivated fields.","10.21233/536b-mm31"
15912,"Gautraie","GAUTRAIE",47.3661111111111,-0.736388888888889,15,24501,"pollen","European Pollen Database","Pastore, R.T. 1985. Excavations at Boyd's Cove - 1984: a preliminary report. Pages 322-327 in J.S. Thomson and C. Thomson, editors. Archaeology in Newfoundland & Labrador 1984, Annual Report 5.;
Pastore, R.T. 1987. Fishermen, furriers, and Beothuks: the economy of extinction. Man in the Northeast 33:47-62.","Riverine. Physiography: Loire River. Surrounding vegetation: cultivated fields.","10.21233/yq8k-5r61"
15913,"Le Sol de Loire","MTJ-MANU",47.3991666666667,-0.873055555555556,12,24504,"pollen","European Pollen Database","Pastore, R.T. 1987. Fishermen, furriers, and Beothuks: the economy of extinction. Man in the Northeast 33:47-62.","Palaeochannel, alluvial. Physiography: bassin. Surrounding vegetation: cultivated fields.","10.21233/db48-q182"
15915,"Challerie","CHALERIE",47.8586111111111,1.69972222222222,100,24507,"pollen","European Pollen Database","Visset, L., A.L. Cyprien, and N. Carcaud. 2010. Paléoenvironnements tardiglaciaires et holocènes de l'Orléanais (Loiret). Les sites de Saint-Benoît-sur-Loire et de la vallée des Mauves à Meung-sur-Loire. Revue Archéologique du Loiret 34:11-26.","Riverine. Physiography: valley des Mauves. Surrounding vegetation: wood and cultivated fields.","10.21233/dngj-0r02"
15916,"Les Tannières","TANNIERE",46.5055555555556,1.36222222222222,190,24509,"pollen","European Pollen Database","McGhee, R., and J.A. Tuck. 1975. An Archaic sequence from the Strait of Belle Isle, Labrador. Mercury Series 34. Archaeological Survey of Canada, Ottawa, Ontario, Canada.","Shrubbery peat with Alnus glutinosa. Physiography: basin. Surrounding vegetation: boccages and meadows.","10.21233/88nk-cv26"
15917,"Tourbière de Landemarais","PARIGNE1",48.4416666666667,-1.18166666666667,145,24513,"pollen","European Pollen Database","Visset, L. 1989. La tourbière de Landemarais en Parigné (Ille-et-Vilaine, France). 2. Etude pollinique. Lejeunia 129(16-26).","Peat bog. Physiography: basin. Surrounding vegetation: meadow and wood of Betula and Quercus.","10.21233/2yzn-v779"
15917,"Tourbière de Landemarais","PARIGNE2",48.4416666666667,-1.18166666666667,145,24511,"pollen","European Pollen Database","Visset, L. 1989. La tourbière de Landemarais en Parigné (Ille-et-Vilaine, France). 2. Etude pollinique. Lejeunia 129(16-26).","Peat bog. Physiography: basin. Surrounding vegetation: meadow and wood of Betula and Quercus.","10.21233/ze43-1e12"
15919,"Saint-Michel-en-Brenne","MICHEL",46.8094444444444,1.16388888888889,83,24516,"pollen","European Pollen Database","McGhee, R., and J.A. Tuck. 1975. An Archaic sequence from the Strait of Belle Isle, Labrador. Mercury Series 34. Archaeological Survey of Canada, Ottawa, Ontario, Canada.","Buggy meadow. Physiography: basin. Surrounding vegetation: cultivated fields and forets.","10.21233/2yv5-0c85"
15920,"Grand Mez","GDMEZ",46.7461111111111,1.4425,123,24518,"pollen","European Pollen Database","McGhee, R., and J.A. Tuck. 1975. An Archaic sequence from the Strait of Belle Isle, Labrador. Mercury Series 34. Archaeological Survey of Canada, Ottawa, Ontario, Canada.","Peat fen with Alnus. Physiography: basin. Surrounding vegetation: forest.","10.21233/bxa2-pc38"
15921,"Cherine","CHERINE",46.7922222222222,1.1775,95,24520,"pollen","European Pollen Database","McGhee, R., and J.A. Tuck. 1975. An Archaic sequence from the Strait of Belle Isle, Labrador. Mercury Series 34. Archaeological Survey of Canada, Ottawa, Ontario, Canada.","Woody peat bog. Physiography: basin. Surrounding vegetation: forest.","10.21233/s85f-3f36"
15922,"Blizon","BLIZON",46.7405555555556,1.22888888888889,92,24522,"pollen","European Pollen Database","McGhee, R., and J.A. Tuck. 1975. An Archaic sequence from the Strait of Belle Isle, Labrador. Mercury Series 34. Archaeological Survey of Canada, Ottawa, Ontario, Canada.","Floating peat bog. Physiography: pond of 30 m². Surrounding vegetation: marshes, ponds and forest.","10.21233/gtyp-4x27"
15923,"Malingue","MALINGUE",48.4388888888889,-0.575,107,24524,"pollen","European Pollen Database","Barbier, D. 1999. Histoire de la végétation du nord-mayennais de la fin du Weichsélien à l'aube du XXIeme siècle. Mise en évidence d'un Tardiglaciaire armoricain. Interactions Homme-Milieu. Doctoral dissertation. Université de Nantes, Nantes, France. Notes: Biologie. Spécialité : Palynologie. Ed. Groupe d'Etudes des Milieux naturels. Vol.I, texte : 285 p., Vol.II, illustrations : 63 fig.","Peat bog. Physiography: depression. Surrounding vegetation: cultivated fields and forest.","10.21233/3zs9-w545"
15924,"Lavaré","LEVARE",48.4333333333333,-0.916666666666667,205,24526,"pollen","European Pollen Database","Barbier, D. 1999. Histoire de la végétation du nord-mayennais de la fin du Weichsélien à l'aube du XXIeme siècle. Mise en évidence d'un Tardiglaciaire armoricain. Interactions Homme-Milieu. Doctoral dissertation. Université de Nantes, Nantes, France. Notes: Biologie. Spécialité : Palynologie. Ed. Groupe d'Etudes des Milieux naturels. Vol.I, texte : 285 p., Vol.II, illustrations : 63 fig.","Peat bog. Physiography: little basin. Surrounding vegetation: cultivated fields.","10.21233/jsc2-rn41"
15925,"La Verderie","VERDEBAS",48.35,-0.427777777777778,265,24528,"pollen","European Pollen Database","Barbier, D. 1999. Histoire de la végétation du nord-mayennais de la fin du Weichsélien à l'aube du XXIeme siècle. Mise en évidence d'un Tardiglaciaire armoricain. Interactions Homme-Milieu. Doctoral dissertation. Université de Nantes, Nantes, France. Notes: Biologie. Spécialité : Palynologie. Ed. Groupe d'Etudes des Milieux naturels. Vol.I, texte : 285 p., Vol.II, illustrations : 63 fig.","Peat bog. Physiography: little basin. Surrounding vegetation: cultivated fields.","10.21233/826g-j091"
15925,"La Verderie","VERDEHAU",48.35,-0.427777777777778,265,24532,"pollen","European Pollen Database","Barbier, D. 1999. Histoire de la végétation du nord-mayennais de la fin du Weichsélien à l'aube du XXIeme siècle. Mise en évidence d'un Tardiglaciaire armoricain. Interactions Homme-Milieu. Doctoral dissertation. Université de Nantes, Nantes, France. Notes: Biologie. Spécialité : Palynologie. Ed. Groupe d'Etudes des Milieux naturels. Vol.I, texte : 285 p., Vol.II, illustrations : 63 fig.","Peat bog. Physiography: little basin. Surrounding vegetation: cultivated fields.","10.21233/349p-7t96"
15925,"La Verderie","VERDEMOY",48.35,-0.427777777777778,265,24530,"pollen","European Pollen Database","Barbier, D. 1999. Histoire de la végétation du nord-mayennais de la fin du Weichsélien à l'aube du XXIeme siècle. Mise en évidence d'un Tardiglaciaire armoricain. Interactions Homme-Milieu. Doctoral dissertation. Université de Nantes, Nantes, France. Notes: Biologie. Spécialité : Palynologie. Ed. Groupe d'Etudes des Milieux naturels. Vol.I, texte : 285 p., Vol.II, illustrations : 63 fig.","Peat bog. Physiography: little basin. Surrounding vegetation: cultivated fields.","10.21233/46s2-ed45"
15926,"Tourbière de Parcay-sur-Vienne","PARCAY1",47.0922222222222,0.480555555555556,39,24534,"pollen","European Pollen Database","Cyprien, A.L., and L. Visset. 2006. a. Etude palynologique du sondage Parcay 1 (Vallée de la Vienne). Rapport préliminaire.. 10, Laboratoire d'Ecologie et des Paléoenvironnements Atlantiques, Université de Nantes, Nantes, France.;
Cyprien, A.L., and L. Visset. 2007. b. Complément à l'étude palynologique du sondage Parcay 1 (Vallée de la Vienne).. 9, Laboratoire d'Ecologie et des Paléoenvironnements Atlantiques. Université de Nantes, Nantes, France.","Peat bog. Physiography: little basin. Surrounding vegetation: cultivated fields","10.21233/nfah-4t91"
15929,"Corniche de Pail","CORPAIL",48.4166666666667,-0.211111111111111,374,24539,"pollen","European Pollen Database","Barbier, D. 1999. Histoire de la végétation du nord-mayennais de la fin du Weichsélien à l'aube du XXIeme siècle. Mise en évidence d'un Tardiglaciaire armoricain. Interactions Homme-Milieu. Doctoral dissertation. Université de Nantes, Nantes, France. Notes: Biologie. Spécialité : Palynologie. Ed. Groupe d'Etudes des Milieux naturels. Vol.I, texte : 285 p., Vol.II, illustrations : 63 fig.","Slope peat bog. Physiography: plateau. Surrounding vegetation: cultivated fields and forest.","10.21233/9sm0-1589"
15930,"Saint-Benoit-sur-Loire","STBEN1",47.8102777777778,2.31916666666667,110,48989,"pollen","European Pollen Database","Castanet, C. 2008. La Loire en val d'Orléans. Dynamiques fluviales et socio-environnementales durant les derniers 30 000 ans : de l'hydrosystème à l'anthroposystème.. Doctoral dissertation. Université de Paris1-Panthéon-Sorbonne, Paris, France.;
Cyprien, A.L., L. Visset, D. Barbier, C. Castanet, M. Garcin, and N. Carcaud. 2006. (Unpubished) Paléoenvironnements de la vallée de la Loire moyenne dans l'Orléanais (France). Exemples de sites de Meung-sur-Loire et de Saint-Benoit-sur-Loire.. Notes: Unpublished draft;
Visset, L., A.L. Cyprien, and N. Carcaud. 2010. Paléoenvironnements tardiglaciaires et holocènes de l'Orléanais (Loiret). Les sites de Saint-Benoît-sur-Loire et de la vallée des Mauves à Meung-sur-Loire. Revue Archéologique du Loiret 34:11-26.","Palaeo-channel. Physiography: riverine. Surrounding vegetation: cultivated fields.","10.21233/H70D-QX38"
15931,"Parcay-sur-Vienne","PARCAY2",47.1058333333333,0.48,37,24542,"pollen","European Pollen Database","Cyprien, A.L., and L. Visset. 2006. a. Etude palynologique du sondage Parcay 1 (Vallée de la Vienne). Rapport préliminaire.. 10, Laboratoire d'Ecologie et des Paléoenvironnements Atlantiques, Université de Nantes, Nantes, France.;
Cyprien, A.L., and L. Visset. 2007. b. Complément à l'étude palynologique du sondage Parcay 1 (Vallée de la Vienne).. 9, Laboratoire d'Ecologie et des Paléoenvironnements Atlantiques. Université de Nantes, Nantes, France.","Border of Arceau river. Physiography: bank river. Surrounding vegetation: cultivated fields.","10.21233/19wm-rd42"
15932,"Pezou","PEZOU2",47.8708333333333,1.15083333333333,87,24547,"pollen","European Pollen Database","Cyprien, A.L., L. Visset, and L. Charrieau. 2006. Etudes palynologiques du site de Pezou 2 - Fontaine de Montorson (Loir-et-Cher).. Laboratoire d'Ecologie et de Paléoenvironnements Atlantiques, CNRS-UMR 6566, Université de Nantes, Nantes, France. Notes: Rapport définitif.;
Piana, J., N. Carcaud, A.L. Cyprien, L. Visset, and D. Leroy. 2009. Dynamique paysagère tardiglaciaire et holocène dans la vallée du Loir à Pezou (Loir-et-Cher) : développements méthodologiques et premiers résultats. Norois 213(4):79-88.","Riverine. Physiography: alluvial plain. Surrounding vegetation: cultivated fields.","10.21233/e523-zp67"
15935,"Cinq-Mars-la-Pile","LANGEAI1",47.3377777777778,0.451111111111111,38,24551,"pollen","European Pollen Database","Carcaud, N., M. Garcin, L. Visset, J. Musch, and J. Burnouf. 2002. Les fleuves ont une histoire : Paléo-environnement des rivières et des lacs français depuis 15 000 ans., Archéologie Aujourd'hui, Edition Errance edition. France. Translated from French. Notes: Nouvelle lecture de l'évolution des paysages fluviaux à l'Holocène dans le bassin de la Loire moyenne.","Riverine. Physiography: Loire river. Surrounding vegetation: cultivated fields.","10.21233/mbst-4266"
15936,"Caves d'Amont","CAVAMONT",47.3266666666667,0.475277777777778,42,24553,"pollen","European Pollen Database","Carcaud, N., M. Garcin, L. Visset, J. Musch, and J. Burnouf. 2002. Les fleuves ont une histoire : Paléo-environnement des rivières et des lacs français depuis 15 000 ans., Archéologie Aujourd'hui, Edition Errance edition. France. Translated from French. Notes: Nouvelle lecture de l'évolution des paysages fluviaux à l'Holocène dans le bassin de la Loire moyenne.","Riverine. Physiography: 400m from Vieux Cher river. Surrounding vegetation: cultivated fields and forests.","10.21233/qdx7-af11"
