taxon_name,clean_name,action
Pinus subgen. Diploxylon,Pinus (Diploxylon),update
Pinus subgen. Haploxylon,Pinus (Haploxylon),update
PINUS sylv.,Pinus sylvestris,update
Pinus sylvestris,Pinus sylvestris,update
Pinus sylvestris T,Pinus sylvestris type,update
Pinus sylvestris t.,Pinus sylvestris type,update
Pinus sylvestris type,Pinus sylvestris type,update
Pinus sylvestris var mongholica,Pinus sylvestris var mongholica,update
Pinus sylvestris var mongolica,Pinus sylvestris var mongholica,update
Pinus sylvestris-type,Pinus sylvestris type,update
Pinus sylvestris/mugo,Pinus mugo/Pinus sylvestris,update
Pinus sylvestris/mugo type,Pinus mugo/Pinus sylvestris type,update
Pinus sylvestris/nigra type,Pinus sylvestris/Pinus nigra type,update
Pinus sylvestris/nigra/uncinata t.,Pinus sylvestris/Pinus nigra/Pinus uncinata type,update
Pinus sylvestris/P. nigra type,Pinus sylvestris/Pinus nigra type,update
Pinus sylvestris/Pinus nigra type,Pinus sylvestris/Pinus nigra type,update
Pinus sylvestris/Pinus nigra/Pinus uncinata type,Pinus sylvestris/Pinus nigra/Pinus uncinata type,update
Pinus sylvestris=Pinus s/g Diploxylon,Pinus sylvestris,update
Pinus t. haplostellate,Pinus cembra type,update
PINUS t.nigra,Pinus nigra type,update
PINUS t.pinaster,Pinus pinaster type,update
PINUS t.sylvestris,Pinus sylvestris type,update
Pinus ter,Pinus,update
Pinus type,Pinus type,update
Pinus undiff.,Pinus,update
Pinus undifferentiated,Pinus,update
Pinus-D,Pinus (Diploxylon),update
Pinus-H,Pinus (Haploxylon),update
Pinus-undiff.,Pinus,update
PinusDiplo.,Pinus (Diploxylon),update
PinusHaplo.,Pinus (Haploxylon),update
Piper,Piper,update
Piperaceae,Piperaceae,update
Piperaceae undiff.,Piperaceae,update
Piptadeniastrum,Piptadeniastrum,update
Piptadeniastrum africanum,Piptadeniastrum africanum,update
Piptadeniastrum-t africa,Piptadeniastrum africanum type,update
Piptadeniastrum-type africanum,Piptadeniastrum africanum type,update
Pirolaceae,Ericaceae,update
Pirus type,Pirus type,update
Pistacia,Pistacia,update
PISTACIA,Pistacia,update
Pistacia cf. P. lentiscus,Pistacia lentiscus type,update
Pistacia cf. P. terebinthus,Pistacia terebinthus type,update
Pistacia lentiscus,Pistacia lentiscus,update
Pistacia lentiscus type,Pistacia lentiscus type,update
Pistacia terebinthus,Pistacia terebinthus,update
Pistacia terebinthus type,Pistacia terebinthus type,update
Pistacia type,Pistacia type,update
Pisum sativum,Lathyrus oleraceus,update
Pittosporaceae,Pittosporaceae,update
Pittosporum,Pittosporum,update
Pittosporum abyssinicum-type,Pittosporum abyssinicum type,update
Pityranthe,Pityranthe,update
Pityrogramma,Pityrogramma,update
Pl. lanceolata,Plantago lanceolata,update
Pl. major/media,Plantago media/Plantago major,update
Plagiostyles-type africana,Plagiostyles africana type,update
Plan-eae,Plantaginaceae,update
Plan._m-or,Plantago major,update
Plan._max.,Plantago maxima,update
Plan._med.,Plantago media,update
Plant. major type,Plantago major type,update
Plantaginaceae,Plantaginaceae,update
Plantaginaceae undiff.,Plantaginaceae,update
Plantago,Plantago,update
PLANTAGO,Plantago,update
Plantago afra type,Plantago afra type,update
Plantago afra-type,Plantago afra type,update
Plantago africa-type,Plantago africana type,update
Plantago africana type,Plantago africana type,update
Plantago africana-type,Plantago africana type,update
Plantago albicans,Plantago albicans,update
Plantago albicans type,Plantago albicans type,update
Plantago alpina,Plantago alpina,update
Plantago alpina type,Plantago alpina type,update
Plantago alpina-type,Plantago alpina type,update
Plantago alpinum,Plantago alpina,update
Plantago amplexicaulis-type,Plantago amplexicaulis type,update
Plantago atrata type,Plantago atrata type,update
Plantago c,Plantago coronopus,update
Plantago carinata type,Plantago subulata type,update
Plantago cf. P. afra,Plantago afra type,update
Plantago cf. P. lanceolata,Plantago lanceolata type,update
Plantago coronopus,Plantago coronopus,update
Plantago coronopus t.,Plantago coronopus type,update
Plantago coronopus type,Plantago coronopus type,update
Plantago coronopus-type,Plantago coronopus type,update
Plantago cylindrica type,Plantago cylindrica type,update
Plantago indet.,Plantago,update
PLANTAGO indet.,Plantago,update
Plantago l,Plantago,update
Plantago lagopus type,Plantago lagopus type,update
Plantago lanc.,Plantago lanceolata,update
PLANTAGO lanceol.,Plantago lanceolata,update
Plantago lanceolata,Plantago lanceolata,update
Plantago lanceolata t.,Plantago lanceolata type,update
Plantago lanceolata type,Plantago lanceolata type,update
Plantago lanceolata type/P. major type,Plantago lanceolata/Plantago major type,update
Plantago lanceolata-type,Plantago lanceolata type,update
Plantago lanceolata/Plantago major type,Plantago lanceolata/Plantago major type,update
Plantago lusitanica,Plantago lusitanica,update
Plantago m,Plantago,update
Plantago maior,Plantago major,update
Plantago maior/media,Plantago media/Plantago major,update
Plantago major,Plantago major,update
PLANTAGO major,Plantago major,update
Plantago major type,Plantago major type,update
Plantago major-media,Plantago media/Plantago major,update
Plantago major-type,Plantago major type,update
Plantago major/media,Plantago media/Plantago major,update
Plantago major/media t.,Plantago media/Plantago major type,update
Plantago major/media type,Plantago media/Plantago major type,update
Plantago major/P. media,Plantago media/Plantago major,update
Plantago major/P. media type,Plantago media/Plantago major type,update
Plantago major/Plantago media,Plantago media/Plantago major,update
Plantago major/Plantago media type,Plantago media/Plantago major type,update
Plantago maritima,Plantago maritima,update
PLANTAGO MARITIMA,Plantago maritima,update
Plantago maritima type,Plantago maritima type,update
Plantago maritima-type,Plantago maritima type,update
Plantago maritima/alpina type,Plantago alpina/Plantago maritima type,update
Plantago maritima/Plantago alpina type,Plantago alpina/Plantago maritima type,update
Plantago maxima,Plantago maxima,update
Plantago med,Plantago media,update
Plantago media,Plantago media,update
Plantago media type,Plantago media type,update
Plantago media/major,Plantago media/Plantago major,update
Plantago media/major type,Plantago media/Plantago major type,update
Plantago media/P. montana,Plantago media/Plantago montana,update
Plantago media/Plantago major,Plantago media/Plantago major,update
Plantago media/Plantago major type,Plantago media/Plantago major type,update
Plantago media/Plantago montana,Plantago media/Plantago montana,update
Plantago montana type,Plantago montana type,update
Plantago ovata,Plantago ovata,update
Plantago ovata type,Plantago ovata type,update
Plantago pro parte,Plantago,update
Plantago psyllium type,Plantago psyllium type,update
Plantago sp.,Plantago,update
Plantago sp./major,Plantago major,update
Plantago subulata type,Plantago subulata type,update
Plantago tenuiflora t.,Plantago tenuiflora type,update
Plantago tenuiflora type,Plantago tenuiflora type,update
Plantago type,Plantago type,update
Plantago undiff,Plantago,update
Plantago undiff.,Plantago,update
Plantago undiff. type,Plantago type,update
Plantago undifferentiated,Plantago,update
Plantago uniflora,Littorella uniflora,update
Platango lanceolata type,Plantago lanceolata type,update
Platanus,Platanus,update
PLATANUS,Platanus,update
Platanus orientalis,Platanus orientalis,update
Platanus type,Platanus type,update
Platea,Platea,update
Platycarya,Platycarya,update
Platycarya strobilacea,Platycarya strobilacea,update
Platycelyphium voense,Platycelyphium voense,update
Platycladus,Platycladus,update
Platycodon,Platycodon,update
Plectranthus-type,Plectranthus type,update
Pleiocarpa,Pleiocarpa,update
Pleopeltis polypodioides type,Pleopeltis polypodioides type,update
Pleurospermum austriacum,Pleurospermum austriacum,update
Pleurospermum type,Pleurospermum type,update
Pleurostylia,Pleurostylia,update
Plicosepalus,Plicosepalus,update
Pluchea-type,Pluchea type,update
Plumbagiceae,Plumbaginaceae,update
Plumbaginaceae,Plumbaginaceae,update
Plumbaginaceae indet.,Plumbaginaceae,update
Plumbaginaceae undiff.,Plumbaginaceae,update
Plumbago type,Plumbago type,update
Plumbago zeylanica-type,Plumbago zeylanica type,update
Poa/Festuca type,Poa/Festuca type,update
Poaceae,Poaceae,update
POACEAE,Poaceae,update
Poaceae (<37 um),Poaceae,update
Poaceae (> 40 um),Poaceae,update
Poaceae (37 um),Poaceae,update
Poaceae (annulus <8 um),Poaceae,update
Poaceae <= 20,Poaceae,update
Poaceae <37µm,Poaceae,update
Poaceae <40,Poaceae,update
Poaceae 20-29 um,Poaceae,update
Poaceae 30-39,Poaceae,update
Poaceae annulus <8µm,Poaceae,update
Poaceae class 1,Poaceae,update
Poaceae class 2,Poaceae,update
Poaceae class 3,Poaceae,update
Poaceae class 4,Poaceae,update
Poaceae pro parte,Poaceae,update
Poaceae type,Poaceae,update
Poaceae undif.<40√¶m,Poaceae,update
Poaceae undiff,Poaceae,update
Poaceae undiff.,Poaceae,update
Poaceae undiff. <40 -_m,Poaceae,update
Poaceae undiff. type,Poaceae,update
Poaceae undifferentiated,Poaceae,update
Poaceae wild grass group,Poaceae,update
Poaceae wild grass type,Poaceae,update
Poaceae wild grass-group,Poaceae,update
Poaceae wildgrass type,Poaceae,update
Poaceae_min 37,Poaceae,update
Poaceae..wildgrass.,Poaceae,update
Poaceae<40,Poaceae,update
Poaceae<40micron,Poaceae,update
Poacee,Poaceae,update
Podocarpaceae,Podocarpaceae,update
Podocarpus,Podocarpus,update
Podocarpus cf falcata,Afrocarpus falcatus type,update
Podocarpus cf henckelii,Podocarpus henkelii type,update
Podocarpus falcatus-type,Afrocarpus falcatus type,update
Podocarpus latifolius-type,Podocarpus latifolius type,update
Podocarpus macrophyllus,Podocarpus macrophyllus,update
Podocarpus milanjianus-type,Podocarpus milanjianus type,update
Podococcus barteri,Podococcus barteri,update
Podophyllum,Podophyllum,update
Podostemaceae undiff.,Podostemaceae,update
Pogonia,Pogonia,update
Pol. bistorta t.,Polygonum bistorta type,update
Polem-eae,Polemoniaceae,update
Polemoniaceae,Polemoniaceae,update
Polemonium,Polemonium,update
Polemonium acutiflorum,Polemonium acutiflorum,update
Polemonium caeruleum,Polemonium caeruleum,update
Polemonium t.,Polemonium type,update
Polemonium type,Polemonium type,update
Polugonum persicaria,Polygonum persicaria,update
Polycarpaea,Polycarpaea,update
Polycarpaea-type,Polycarpaea type,update
Polycarpon,Polycarpon,update
Polycarpon-type,Polycarpon type,update
Polycarpon-type prostratum,Polycarpon prostratum type,update
Polycephalium-type,Polycephalium type,update
Polycnemum,Polycnemum,update
Polyg-eae,Polygonaceae,update
Polyg._am.,Persicaria amphibia,update
Polyg._av.,Polygonum aviculare,update
Polyg._bi.,Polygonum bistorta,update
Polyg._p-a,Persicaria maculosa,update
Polygala,Polygala,update
POLYGALA,Polygala,update
Polygala comosa type,Polygala comosa type,update
Polygala type,Polygala type,update
Polygala v,Polygala vulgaris,update
Polygala vulgaris,Polygala vulgaris,update
Polygala vulgaris type,Polygala vulgaris type,update
Polygala-type,Polygala type,update
Polygalaceae,Polygalaceae,update
Polygalaceae undiff.,Polygalaceae,update
Polygaloides chamaebuxus,Polygaloides chamaebuxus,update
Polyginum,Polygonum,update
Polygoceae,Polygonaceae,update
Polygonaceae,Polygonaceae,update
POLYGONACEAE,Polygonaceae,update
Polygonaceae (?),Polygonaceae,update
Polygonaceae undiff.,Polygonaceae,update
Polygonaceae..other.,Polygonaceae,update
Polygonatum,Polygonatum,update
Polygonum,Polygonum,update
Polygonum acuminatum-type,Persicaria acuminata type,update
Polygonum alpinum,Polygonum alpinum,update
Polygonum amphibium,Polygonum amphibium,update
Polygonum amphibium type,Polygonum amphibium type,update
Polygonum aviculare,Polygonum aviculare,update
Polygonum aviculare T,Polygonum aviculare type,update
Polygonum aviculare t.,Polygonum aviculare type,update
Polygonum aviculare type,Polygonum aviculare type,update
Polygonum aviculare-group,Polygonum aviculare type,update
Polygonum aviculare-type,Polygonum aviculare type,update
Polygonum aviculare/bistorta type,Polygonum aviculare/Polygonum bistorta type,update
Polygonum aviculare/Polygonum bistorta type,Polygonum aviculare/Polygonum bistorta type,update
Polygonum avicularia,Polygonum aviculare,update
Polygonum avicularia-type,Polygonum aviculare type,update
Polygonum bistorta,Polygonum bistorta,update
POLYGONUM bistorta,Polygonum bistorta,update
Polygonum bistorta type,Polygonum bistorta type,update
POLYGONUM BISTORTA type,Polygonum bistorta type,update
Polygonum bistorta/P. viviparum,Polygonum bistorta/Polygonum viviparum,update
Polygonum bistorta/Polygonum viviparum,Polygonum bistorta/Polygonum viviparum,update
Polygonum cf. P. senegalense,Persicaria senegalensis type,update
Polygonum cognatum,Polygonum cognatum,update
Polygonum cognatum type,Polygonum cognatum type,update
Polygonum cognatum/molliaeforme type,Polygonum cognatum/Polygonum molliiforme type,update
Polygonum convolvulus,Polygonum convolvulus,update
Polygonum convolvulus type,Polygonum convolvulus type,update
Polygonum lapathifolium type,Persicaria lapathifolia type,update
Polygonum nepalense-type,Persicaria nepanesis type,update
Polygonum oxyspermum type,Polygonum oxyspermum type,update
Polygonum oxyspermum-group,Polygonum oxyspermum type,update
Polygonum persicaria,Polygonum persicaria,update
Polygonum Persicaria,Polygonum persicaria,update
Polygonum persicaria group,Polygonum persicaria type,update
Polygonum persicaria T,Polygonum persicaria type,update
Polygonum persicaria type,Polygonum persicaria type,update
Polygonum plebeium-type,Polygonum plebeium type,update
Polygonum polycnemoides type,Polygonum polycnemoides type,update
Polygonum pro parte,Polygonum,update
Polygonum pulchrum-type,Persicaria pulchra type,update
Polygonum sec.,Polygonum,update
Polygonum sect. Aconogonon,Polygonum type,update
Polygonum sect. Bistorta,Polygonum bistorta type,update
Polygonum sect. Persicaria,Polygonum sect. Persicaria,update
Polygonum senegalense-type,Persicaria senegalensis type,update
Polygonum sensu lato undiff.,Polygonum,update
Polygonum type,Polygonum type,update
Polygonum undiff.,Polygonum,update
Polygonum undifferentiated,Polygonum,update
Polygonum viviparum,Polygonum viviparum,update
POLYGONUM VIVIPARUM,Polygonum viviparum,update
Polygonum viviparum type,Polygonum viviparum type,update
Polygonum viviparum/P. bistorta,Polygonum bistorta/Polygonum viviparum,update
Polygoum ellipticum,Bistorta elliptica,update
Polyp-eae,Polypodiaceae,update
Polyp._vulg.,Polypodium,update
Polypod. vulg.,Polypodium,update
Polypodiac,Polypodiaceae,update
Polypodiaceae,Polypodiaceae,update
Polypodiaceae (spore monolete undiff.),Polypodiaceae,update
Polypodiaceae monolete,Polypodiaceae,update
Polypodiaceae pro parte,Polypodiaceae,update
Polypodiaceae undiff,Polypodiaceae,update
Polypodiaceae undiff.,Polypodiaceae,update
Polypodiaceae without perine,Polypodiaceae,update
Polypodiaceae/Aspidiaceae undiff.,Dryopteridaceae/Polypodiaceae,update
Polypodiales,Polypodiales,update
Polypodiophyta,Polypodiales,update
Polypodiophyta undiff.,Polypodiales,update
Polypodium,Polypodium,update
POLYPODIUM,Polypodium,update
Polypodium serratum,Polypodium serratum,update
Polypodium undiff.,Polypodium,update
Polypodium virginianum,Polypodium virginianum,update
Polypodium vulgare,Polypodium vulgare,update
Polypodium vulgare type,Polypodium vulgare type,update
Polypodium vulgare-type,Polypodium vulgare type,update
Polypodium-type polypodioides,Pleopeltis polypodioides type,update
Polyscias,Polyscias,update
Polyscias fulva type,Polyscias fulva type,update
Polyscias fulva-t,Polyscias fulva type,update
Polyscias fulva-type,Polyscias fulva type,update
Polyscias-type,Polyscias type,update
Polystichum,Polystichum,update
Polystichum type,Polystichum type,update
Pontederaceae,Pontederiaceae,update
Pontederiaceae undiff.,Pontederiaceae,update
Poppulus,Populus,update
Populus,Populus,update
POPULUS,Populus,update
Populus tremula,Populus tremula,update
Populus tremula type,Populus tremula type,update
Porana,Porana,update
Portulaca,Portulaca,update
Portulaca-type,Portulaca type,update
Portulacaceae,Portulacaceae,update
Portulacaceae undiff.,Portulacaceae,update
Potaninia,Potaninia,update
Potentilla,Potentilla,update
POTENTILLA,Potentilla,update
Potentilla aurea,Potentilla aurea,update
Potentilla erecta,Potentilla erecta,update
Potentilla micrantha type,Potentilla micrantha,update
Potentilla recta,Potentilla recta,update
Potentilla recta type,Potentilla recta type,update
Potentilla T,Potentilla type,update
Potentilla t.,Potentilla type,update
Potentilla type,Potentilla type,update
Potentilla-type,Potentilla type,update
Poterium,Sanguisorba,update
POTERIUM,Poterium,update
Poterium sanguisorba,Sanguisorba minor,update
Poterium type,Sanguisorba type,update
Poterium-type,Sanguisorba type,update
Pouchetia,Pouchetia,update
Poupartia-type,Poupartia type,update
Pouteria-type,Pouteria type,update
Premna,Premna,update
Premna-type,Premna type,update
Prim-eae,Primulaceae,update
Primula,Primula,update
Primula clusiana type,Primula clusiana type,update
Primula clusiana/hirsuta type,Primula clusiana/Primula hirsuta type,update
Primula farinosa,Primula farinosa,update
Primula farinosa type,Primula farinosa type,update
Primula hirsuta type,Primula hirsuta type,update
Primula type,Primula type,update
Primula ve,Primula veris,update
Primula veris,Primula veris,update
Primula veris group,Primula veris type,update
Primula veris type,Primula veris type,update
Primula veris-group,Primula veris type,update
