ID_SITE,ID_ENTITY,ID_SAMPLE,site_name,entity_name,latitude,longitude,elevation,site_type,entity_type,sample_type,basin_size,source,age_BP,avg_depth
1556,1859,8836,Bulg_Belasitsa_c56,EMPD_220,41.35,23.1,500,"terrestrial, soil, litter, mor humus",surface sample,,medium (1.1-50 km2),EMPD,0,
1557,1860,8837,Bulg_Belasitsa_c57,EMPD_221,41.35,23.11,500,"terrestrial, soil, litter, mor humus",surface sample,,medium (1.1-50 km2),EMPD,0,
1558,1861,8838,Bulg_Belasitsa_c58,EMPD_222,41.33,23.1,1600,"terrestrial, soil, litter, mor humus",surface sample,,medium (1.1-50 km2),EMPD,0,
1560,1863,8840,Bulga1                                     ,EMPD_Bulga1                                     ,42.63833333,27.858333,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1561,1864,8841,Bulga10                                    ,EMPD_Bulga10                                    ,42.1175,28.485,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1562,1865,8842,Bulga11                                    ,EMPD_Bulga11                                    ,42.78388889,28.55138889,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1563,1866,8843,Bulga12                                    ,EMPD_Bulga12                                    ,42.20083333,28.48527778,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1564,1867,8844,Bulga13                                    ,EMPD_Bulga13                                    ,43.73916667,30.24972222,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1565,1868,8845,Bulga14                                    ,EMPD_Bulga14                                    ,43.31805556,31.1,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1566,1869,8846,Bulga16                                    ,EMPD_Bulga16                                    ,42.0675,28.88888889,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1567,1870,8847,Bulga17                                    ,EMPD_Bulga17                                    ,42.88555556,31.11888889,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1568,1871,8848,Bulga18                                    ,EMPD_Bulga18                                    ,43.6,28.61666667,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1569,1872,8849,Bulga19                                    ,EMPD_Bulga19                                    ,43.55,28.53333333,0,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1570,1873,8850,Bulga2                                     ,EMPD_Bulga2                                     ,42.65833333,27.93194444,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1571,1874,8851,Bulga20                                    ,EMPD_Bulga20                                    ,43.41666667,28.11666667,0,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1572,1875,8852,Bulga21                                    ,EMPD_Bulga21,43.25,27.63333333,0,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1573,1876,8853,Bulga22                                    ,EMPD_Bulga22,43.25,27.96666667,283,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1574,1877,8854,Bulga23                                    ,EMPD_Bulga23,43.28333333,27.98333333,268,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1575,1878,8855,Byala_Bulga24,EMPD_Bulga24,42.91666667,27.83333333,174,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1576,1879,8856,Byala_Bulga25,EMPD_Bulga25,42.91666667,27.83333333,174,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1577,1880,8857,Byala_Bulga26,EMPD_Bulga26,42.96666667,27.63333333,60,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1578,1881,8858,Staro Oryahovo_Bulga27,EMPD_Bulga27,42.98333333,27.8,14,fluvial,surface sample,,medium (1.1-50 km2),EMPD,0,
1579,1882,8859,Staro Oryahovo_Bulga28,EMPD_Bulga28,43.03333333,27.88333333,29,fluvial,surface sample,,medium (1.1-50 km2),EMPD,0,
1580,1883,8860,Bulga29                                    ,EMPD_Bulga29,43.36666667,28.11666667,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1581,1884,8861,Bulga3                                     ,EMPD_Bulga3,42.65638889,27.87777778,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1582,1885,8862,Bulga30                                    ,EMPD_Bulga30,43.03333333,27.88333333,0,fluvial,surface sample,,medium (1.1-50 km2),EMPD,0,
1584,1887,8864,Bulga32                                    ,EMPD_Bulga32,43.58333333,28.63333333,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1585,1888,8865,Bulga4                                     ,EMPD_Bulga4,42.645,27.87777778,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1586,1889,8866,Bulga5                                     ,EMPD_Bulga5,42.65333333,27.89194444,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1587,1890,8867,Bulga6                                     ,EMPD_Bulga6,42.67555556,28.16888889,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1588,1891,8868,Bulga7                                     ,EMPD_Bulga7,42.20166667,27.96861111,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1589,1892,8869,Bulga8                                     ,EMPD_Bulga8,42.13444444,27.96861111,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1590,1893,8870,Bulga9                                     ,EMPD_Bulga9,42.20166667,28.41861111,0,marine,marine core,,large (50.1-500 km2),EMPD,0,
1592,1895,8872,Kastorias,EMPD_Gr1966,40.53,21.3,700,"lacustrine, natural open-water",core,,medium (1.1-50 km2),EMPD,0,
1593,1896,8873,Lake Viviis                                ,Lake Viviis                                ,39.558112,22.709345,50,"lacustrine, natural open-water",core,,medium (1.1-50 km2),EMPD,0,
1594,1897,8874,Lake Lerna                                 ,EMPD_Lake_Lerna,37.583821,22.734054,0,"lacustrine, natural open-water",core,,medium (1.1-50 km2),EMPD,0,
1595,1898,8875,Tersana                                    ,EMPD_Tersana,35.573839,24.080557,8,"lacustrine, natural open-water",core,,medium (1.1-50 km2),EMPD,0,
1596,1899,8876,Iran_IR24,EMPD_Iran_IR26,35.53,46.33,1450,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1597,1900,8877,Iran_IR28,EMPD_Iran_IR28,35.52,46.41,1800,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1598,1901,8878,Iran_IR91,EMPD_Iran_IR91,33.69,46.41,1500,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1599,1902,8879,Iran_IR92,EMPD_Iran_IR92,33.69,46.41,1500,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1600,1903,8880,Dead Sea                                   ,EMPD_DeadSea_Jord,31.75,35.5833,-400,"lacustrine, natural open-water",core,,medium (1.1-50 km2),EMPD,0,
1601,1904,8881,Wadi Rum                                   ,EMPD_WadiRum,29.5,35.5,350,"terrestrial, other sediments",surface,,small (0.01-1 km2),EMPD,0,
1602,1905,8882,SY82                                       ,SY82                                       ,36.461944,36.896944,200,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMPD,0,
1603,1906,8883,SY83                                       ,SY83,36.443056,36.873333,200,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMPD,0,
1604,1907,8884,SY84                                       ,SY84,36.306111,36.843889,200,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMPD,0,
1605,1908,8885,SY85                                       ,SY85,36.301944,36.848611,200,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMPD,0,
1606,1909,8886,Golhisar Golu (WA)                         ,Golhisar Golu (WA),37.125,29.597222,946,"lacustrine, natural open-water",core top,,medium (1.1-50 km2),EMPD,0,
1607,1910,8887,Akgol Adabag,Akgol Adabag,37.5,33.81666667,1000,"lacustrine, natural open-water",core top,,medium (1.1-50 km2),EMPD,0,
1608,1911,8888,Avlan Golu                                 ,Avlan Golu,36.58333333,29.95,1043,"lacustrine, natural open-water",sediment sample,,medium (1.1-50 km2),EMPD,0,
1609,1912,8889,Buyuk Golu                                 ,Buyuk Golu,39.86666667,37.38333333,1349.71,"lacustrine, natural open-water",core top,,medium (1.1-50 km2),EMPD,0,
1610,1913,8890,Demiryurt Golu                             ,Demiryurt Golu,39.73333333,37.38333333,1491.76,"lacustrine, natural open-water",core top,,medium (1.1-50 km2),EMPD,0,
1611,1914,8891,Elmali                                     ,Elmali_EMPDa769,36.67222222,29.89166667,1030,"lacustrine, natural open-water",core top,,medium (1.1-50 km2),EMPD,0,
1613,1916,8893,Pinarbasi                                  ,Pinarbasi,37.46666667,30.05,980,"lacustrine, natural open-water",core top,,medium (1.1-50 km2),EMPD,0,
1614,1917,8894,Turkie_EPMD_Barb_a1405                                   ,Turkie_EMPD_Barb_a1405,39.2,34.38,1100,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1615,1918,8895,Turkie_EPMD_Barb_a1406                                     ,Turkie_EMPD_Barb_a1406,38.63,34.93,1100,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1616,1919,8896,Turkie_EPMD_Barb_a1407                                     ,Turkie_EMPD_Barb_a1407,38.59,35.029,1200,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1617,1920,8897,Turkie_EPMD_Barb_a1408,Turkie_EMPD_Barb_a1408,39.029,35.79,900,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1618,1921,8898,Turkie_EPMD_Barb_a1409,Turkie_EMPD_Barb_a1409,39.069,35.83,900,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1619,1922,8899,Turkie_EPMD_Barb_a1410                                   ,Turkie_EMPD_Barb_a1410,38.279,35.38,1000,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1620,1923,8900,Turkie_EPMD_Barb_a1411                                   ,Turkie_EMPD_Barb_a1411,39.4,36.47,1200,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1621,1924,8901,Turkie_EPMD_Barb_a1412,Turkie_EMPD_Barb_a1412,39.88,37.61,1200,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1622,1925,8902,Turkie_EPMD_Barb_a1413                                     ,Turkie_EMPD_Barb_a1413,39.95,36.529,1400,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1623,1926,8903,Turkie_EPMD_Barb_a1414                                  ,Turkie_EMPD_Barb_a1414,39.95,36.529,1400,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1624,1927,8904,Turkie_EPMD_Barb_a1415                                  ,Turkie_EMPD_Barb_a1415,40.02,36.5,1200,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1625,1928,8905,Turkie_EPMD_Barb_a1416                                  ,Turkie_EMPD_Barb_a1416,40.27,36.15,500,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1626,1929,8906,Turkie_EPMD_Barb_a1417                                ,Turkie_EMPD_Barb_a1417,40.419,36.09,450,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1627,1930,8907,Turkie_EPMD_Barb_a1418                                    ,Turkie_EMPD_Barb_a1418,40.479,36.15,600,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1628,1931,8908,Turkie_EPMD_Barb_a1419                                  ,Turkie_EMPD_Barb_a1419,40.529,36.159,700,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1629,1932,8909,Turkie_EPMD_Barb_a1420                               ,Turkie_EMPD_Barb_a1420,40.9,36.02,800,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1630,1933,8910,Turkie_EPMD_Barb_a1421                                ,Turkie_EMPD_Barb_a1421,40.979,35.72,750,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1631,1934,8911,Turkie_EPMD_Barb_a1422                            ,Turkie_EMPD_Barb_a1422,41.169,36.13,750,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1632,1935,8912,Turkie_EPMD_Barb_a1423                                 ,Turkie_EMPD_Barb_a1423,41.38,36.209,50,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1633,1936,8913,Turkie_EPMD_Barb_a1424                                ,Turkie_EMPD_Barb_a1424,41.729,35.25,200,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1634,1937,8914,Turkie_EPMD_Barb_a1425                             ,Turkie_EMPD_Barb_a1425,41.819,35.18,75,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1635,1938,8915,Turkie_EPMD_Barb_a1426                              ,Turkie_EMPD_Barb_a1426,41.81,35.029,1300,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1636,1939,8916,Turkie_EPMD_Barb_a1427                                ,Turkie_EMPD_Barb_a1427,41.63,34.849,1300,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1637,1940,8917,Turkie_EPMD_Barb_a1428                                 ,Turkie_EMPD_Barb_a1428,41.569,34.279,550,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1638,1941,8918,Turkie_EPMD_Barb_a1429                              ,Turkie_EMPD_Barb_a1429,41.369,33.319,1000,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1639,1942,8919,Turkie_EPMD_Barb_a1430                                  ,Turkie_EMPD_Barb_a1430,41.25,33.669,800,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1640,1943,8920,Turkie_EPMD_Barb_a1431                           ,Turkie_EMPD_Barb_a1431,41.15,33.22,500,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1641,1944,8921,Turkie_EPMD_Barb_a1432                           ,Turkie_EMPD_Barb_a1432,41.2,32.869,350,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1642,1945,8922,Turkie_EPMD_Barb_a1433                              ,Turkie_EMPD_Barb_a1433,41.229,32.72,300,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1643,1946,8923,Turkie_EPMD_Barb_a1434                                ,Turkie_EMPD_Barb_a1434,41.18,32.63,250,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1644,1947,8924,Turkie_EPMD_Barb_a1435                            ,Turkie_EMPD_Barb_a1435,40.779,32.009,980,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1645,1948,8925,Turkie_EPMD_Barb_a1436                             ,Turkie_EMPD_Barb_a1436,40.849,31.62,1200,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1646,1949,8926,Turkie_EPMD_Barb_a1437                               ,Turkie_EMPD_Barb_a1437,40.779,31.1,125,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1647,1950,8927,Turkie_EPMD_Barb_a1438                                  ,Turkie_EMPD_Barb_a1438,40.869,30.44,50,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1648,1951,8928,Turkie_EPMD_Barb_a1439                                 ,Turkie_EMPD_Barb_a1439,41.029,30.569,50,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1649,1952,8929,Turkie_EPMD_Barb_a1440                        ,Turkie_EMPD_Barb_a1440,40.58,31.25,1650,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1650,1953,8930,Turkie_EPMD_Barb_a1441                                 ,Turkie_EMPD_Barb_a1441,40.61,31.299,1300,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1651,1954,8931,Turkie_EPMD_Barb_a1442                                ,Turkie_EMPD_Barb_a1442,40.61,31.309,1375,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1652,1955,8932,Tuzla Golu                                 ,Tuzla Golu,39.03333333,35.8275,1188.3,"lacustrine, natural open-water",surface sample,,medium (1.1-50 km2),EMPD,0,
1653,1956,8933,Gravgaz Marsh_a1,Gravgaz Marsh_1,37.591179,30.401436,1241,"terrestrial, marsh",surface sample,,medium (1.1-50 km2),EMPD,0,
1654,1957,8934,Gravgaz Marsh_a2,Gravgaz Marsh_2,37.591353,30.380378,1284,"terrestrial, marsh",surface sample,,medium (1.1-50 km2),EMPD,0,
1655,1958,8935,Gravgaz Marsh_a3,Gravgaz Marsh_3,37.57448,30.41412,1251,"terrestrial, marsh",surface sample,,medium (1.1-50 km2),EMPD,0,
1656,1959,8936,Gravgaz Marsh_a4,Gravgaz Marsh_4,37.566355,30.407665,1264,"terrestrial, marsh",surface sample,,medium (1.1-50 km2),EMPD,0,
1657,1960,8937,Gravgaz Marsh_a5,Gravgaz Marsh_5,37.56973,30.40911,1236,"terrestrial, marsh",surface sample,,medium (1.1-50 km2),EMPD,0,
1658,1961,8938,Gravgaz Marsh_a6,Gravgaz Marsh_6,37.589715,30.393515,1268,"terrestrial, marsh",surface sample,,medium (1.1-50 km2),EMPD,0,
1659,1962,8939,Gravgaz Marsh_a7,Gravgaz Marsh_7,37.585288,30.40608,1217,"terrestrial, marsh",surface sample,,medium (1.1-50 km2),EMPD,0,
1660,1963,8940,Gravgaz Marsh_a8,Gravgaz Marsh_8,37.589223,30.39121,1264,"terrestrial, marsh",surface sample,,medium (1.1-50 km2),EMPD,0,
1661,1964,8941,Gravgaz Marsh_a9,Gravgaz Marsh_9,37.58995,30.403755,1237,"terrestrial, marsh",surface sample,,medium (1.1-50 km2),EMPD,0,
1662,1965,8942,Bereket Basin_a10,Bereket Basin_Bakkera10,37.550905,30.297804,1486,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1663,1966,8943,Bereket Basin_a11,Bereket Basin_Bakkera11,37.546514,30.300453,1449,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1664,1967,8944,Bereket Basin_a12,Bereket Basin_Bakkera12,37.538868,30.290816,1427,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1665,1968,8945,Bereket Basin_a13,Bereket Basin_Bakkera13,37.5388,30.284311,1446,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1666,1969,8946,Beskavac,Beskavac,37.568253,30.368871,1348,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1667,1970,8947,Canakli_a15,Canakli_Bakkera15,37.566754,30.622577,1034,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1668,1971,8948,Ovacik,Ovacik,37.547705,30.385371,1312,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1669,1972,8949,Baskoy_b1,Baskoy_Bakkerb1,37.6600166666667,30.4739666666667,1316,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1670,1973,8950,Canakli_b2,Canakli_Bakkerb2,37.5798833333333,30.5904,1055,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1671,1974,8951,Baskoy_b3,Baskoy_Bakkerb3,37.6419166666667,30.4737,1341,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1672,1975,8952,Baskoy_b4,Baskoy_Bakkerb4,37.671017,30.51635,1164,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1673,1976,8953,Baskoy_b5,Baskoy_Bakkerb5,37.6367166666667,30.4973666666667,1214,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1674,1977,8954,Baskoy_b6,Baskoy_Bakkerb6,37.6457333333333,30.4964,1150,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1675,1978,8955,Sagalassos_b7,Sagalassos_Bakkerb7,37.6759166666667,30.5287833333333,1498,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1676,1979,8956,Canakli_b8,Canakli_Bakkerb8,37.5841666666667,30.58115,1239,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1677,1980,8957,Gravgaz Marsh_b9,Gravgaz Marsh_Bakkerb9,37.5630833333333,30.4055833333333,1394,"terrestrial, marsh",surface sample,,medium (1.1-50 km2),EMPD,0,
1678,1981,8958,Gravgaz Marsh_b10,Gravgaz Marsh_Bakkerb10,37.5628,30.4046,1430,"terrestrial, marsh",surface sample,,medium (1.1-50 km2),EMPD,0,
1679,1982,8959,Gravgaz Marsh_b11,Gravgaz Marsh_Bakkerb11,37.57375,30.39715,1445,"terrestrial, marsh",surface sample,,medium (1.1-50 km2),EMPD,0,
1680,1983,8960,Aglasun_b12,Aglasun_Bakker_b12,37.628,30.5527,1221,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1681,1984,8961,Sagalassos_b13,Sagalassos_Bakker_b13,37.6673833333333,30.5083166666667,1522,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1682,1985,8962,Sagalassos_b14,Sagalassos_Bakker_b14,37.6681166666667,30.5085333333333,1447,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1683,1986,8963,Sagalassos_b15,Sagalassos_Bakker_b15,37.6785,30.5123166666667,1528,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1684,1987,8964,Canakli_b16,Canakli_Bakker_b16,37.5806833333333,30.5788833333333,1124,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1685,1988,8965,Canakli_b17,Canakli_Bakker_b17,37.5609166666667,30.5947166666667,1158,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1686,1989,8966,Sagalassos_b18,Sagalassos_Bakker_b18,37.6850833333333,30.5137333333333,1774,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1687,1990,8967,Sagalassos_b19,Sagalassos_Bakker_b19,37.68305,30.5174166666667,1822,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1688,1991,8968,Sagalassos_b20,Sagalassos_Bakker_b20,37.6755166666667,30.52795,1495,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1689,1992,8969,Baskoy_b21,Baskoy_Bakker_b21,37.63625,30.4995,1350,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1690,1993,8970,Hisarkoy,Hisarkoy,37.6220166666667,30.7254666666667,837,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1691,1994,8971,Sagalassos_b23,Sagalassos_Bakker_b23,37.6752666666667,30.5154666666667,1453,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1692,1995,8972,Aglasun_b24,Aglasun_Bakker_b24,37.62145,30.55915,1239,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1693,1996,8973,Canakli_b25,Canakli_Bakker_b25,37.56605,30.5602666666667,1270,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1694,1997,8974,Canakli_b26,Canakli_Bakker_b26,37.551,30.5761833333333,1348,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1695,1998,8975,Canakli_b27,Canakli_Bakker_b27,37.54915,30.57835,1400,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1696,1999,8976,Canakli_b28,Canakli_Bakker_b28,37.5532333333333,30.5998,1232,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1697,2000,8977,Derekoy_b29,Derekoy_Bakker_b29,37.6272833333333,30.6566333333333,1400,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1698,2001,8978,Derekoy_b30,Derekoy_Bakker_b30,37.6347666666667,30.5032666666667,1040,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1699,2002,8979,Derekoy_b31,Derekoy_Bakker_b31,37.6337333333333,30.65485,1036,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1700,2003,8980,Derekoy_b32,Derekoy_Bakker_b32,37.6289,30.6594,1254,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1701,2004,8981,Derekoy_b33,Derekoy_Bakker_b33,37.6294333333333,30.6557666666667,1244,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1702,2005,8982,Derekoy_b34,Derekoy_Bakker_b34,37.6288166666667,30.6571166666667,1356,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1703,2006,8983,Derekoy_b35,Derekoy_Bakker_b35,37.6375833333333,30.6600333333333,1056,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1704,2007,8984,Baskoy_b36,Baskoy_Bakker_b36,37.6783666666667,30.494233333333302,1369,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1705,2008,8985,Canakli_b37,Canakli_Bakker_b37,37.5861333333333,30.5561666666667,1020,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1706,2009,8986,Canakli_b38,Canakli_Bakker_b38,37.58135,30.5598666666667,1020,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1707,2010,8987,Canakli_b39,Canakli_Bakker_b39,37.5902166666667,30.5467166666667,1020,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1708,2011,8988,Gravgaz_b40,Gravgaz_Bakker_b40,37.5812333333333,30.3994333333333,1215,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1709,2012,8989,Gravgaz_b41,Gravgaz_Bakker_b41,37.5854833333333,30.4040166666667,1215,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1710,2013,8990,Gravgaz_b42,Gravgaz_Bakker_b42,37.58045,30.4021666666667,1215,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1711,2014,8991,Gravgaz_b43,Gravgaz_Bakker_b43,37.5818833333333,30.4037,1215,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1712,2015,8992,Kayaalti_b44,Kayaalti_Bakker_b44,37.6197166666667,30.3469333333333,1150,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1713,2016,8993,Kayaalti_b45,Kayaalti_Bakker_b45,37.6197166666667,30.3364333333333,1150,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1714,2017,8994,Aglasun (Duzen Tepe),Aglasun (Duzen Tepe),37.6594333333333,30.5101833333333,1404,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1715,2018,8995,Sagalassos_b47,Sagalassos_Bakker_b47,37.6806,30.5306,1568,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1716,2019,8996,Sagalassos_b48,Sagalassos_Bakker_b48,37.67705,30.5037333333333,1529,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1717,2020,8997,Sagalassos_b49,Sagalassos_Bakker_b49,37.6770833333333,30.5273833333333,1525,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1718,2021,8998,Canakli_b50,Canakli_Bakker_b50,37.5529333333333,30.57835,1258,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1719,2022,8999,Canakli_b51,Canakli_Bakker_b51,37.5498,30.5793666666667,1402,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1720,2023,9000,Sagalassos_b52,Sagalassos_Bakker_b52,37.6673166666667,30.5078833333333,1488,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
