source,site_name,entity_name,latitude,longitude,elevation,publication,avg_depth,age_BP,Abies,Acer,Aconitum,Adonis,Aesculus,Aizoaceae,Alnus,Amaranthaceae,Amaryllidaceae,Anacardiaceae,Apiaceae,Aquilegia,Araliaceae,Arbutus,Arctostaphylos,Aristolochiaceae,Artemisia,Asparagaceae,Asphodelaceae,Asteraceae,Asteraceae Liguliflorae,Asteroideae,Astragalus,Berberidaceae,Berberis,Betula,Boraginaceae,Brassicaceae,Buxus,Calicotome,Calluna,Campanulaceae,Caprifoliaceae,Carduoideae,Carpinusbetulus,CarpinusorientalisOstrya,Caryophyllaceae,Castanea,Cedrus,Celastraceae,Celtis,Ceratonia,Chamaerops,Cichorioideae,Cistaceae,Cistus,Clematis,Colchicaceae,Convolvulaceae,Coriaria,Cornus,Corylus,Crassulaceae,Crataegus,Cucurbitaceae,Cupressaceae,Cyperaceae,Cytinaceae,Daphne,Delphinium,Dennstaedtiaceae,Dryas,Elaeagnus,Empetrum,Ephedra,Ephedraceae,Equisetum,Erica,Ericaceae,Eriocaulaceae,Euphorbiaceae,Fabaceae,Fabaceae herbs,Fagus,Frangula,Fraxinus,Genisteae,Gentianaceae,Geraniaceae,Grossulariaceae,Halimium,Haloragaceae,Hedera,Helianthemum,Helleborus,Hippophae,Huperzia,Hymenophyllaceae,Hypericaceae,Ilex,Iridaceae,Jasminum,Juglans,Juncaceae,Juncaginaceae,Koenigia,Lamiaceae,Larix,Lavandula,Ledum,Ligustrum,Liliaceae,Linaceae,Linnaea,Linum,Lonicera,Loranthaceae,Lycopodium,Lysimachia,Lythraceae,Malvaceae,Maytenus,Melanthiaceae,Mercurialis,Montiaceae,Moraceae,Myrica,Myrtaceae,Nartheciaceae,Nerium,Nigella,Olea,Oleaceae,Onagraceae,Ononis,Ophioglossaceae,Orchidaceae,Orobanchaceae,Osmundaceae,Oxalidaceae,OxyriaRumex,Paeonia,Papaveraceae,Parrotia,Periploca,Phillyrea,Picea,Pinus,Pinus diploxylon,Pinus haploxylon,Pistacia,Plantaginaceae,Platanus,Plumbaginaceae,Poaceae,Polemoniaceae,Polygalaceae,Polygonaceae,Polygonum,Polypodiales,Populus,Portulacaceae,Potentilla,Primulaceae,Prunus,Pteridaceae,Pterocarya,Quercusdeciduous,Quercusevergreen,Quercusintermediate,Ranunculaceae,Ranunculus,Resedaceae,Retama,Rhamnaceae,Rhamnus,Rhododendron,Rhus,Ribes,Rosaceae,Rosmarinus,Rubiaceae,Rubus,Rutaceae,Salix,Sambucus,Sanguisorbagroup,Santalaceae,Sapotaceae,Saxifragaceae,Sciadopityaceae,Scrophulariaceae,Smilax,Solanaceae,Sorbus,Tamarix,Taxaceae,Taxus,Teucrium,Thalictrum,Thymelaeaceae,Tilia,Trollius,Ulmus,UlmusZelkova,Urticaceae,Vaccinium,Valerianaceae,Verbenaceae,Viburnum,Violaceae,Viscum,Vitex,Ziziphus,Zygophyllaceae
author,Laguna de Rio Seco,Laguna de Rio Seco core 1,37.052057,-3.34581,3020,"Anderson, R. S., Jiménez-Moreno, G., Carrión, J. S. & Pérez-Martínez, C. Postglacial history of alpine vegetation, fire, and climate from Laguna de Río Seco, Sierra Nevada, southern Spain. Quat. Sci. Rev.30, 1615_1629 (2011).",2.25,-38.98274202,0,0,0,0,0,0,2,5,0,0,5,0,0,0,0,0,54,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,33,0,0,0,1,0,0,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Laguna de Rio Seco,Laguna de Rio Seco core 1,37.052057,-3.34581,3020,"Anderson, R. S., Jiménez-Moreno, G., Carrión, J. S. & Pérez-Martínez, C. Postglacial history of alpine vegetation, fire, and climate from Laguna de Río Seco, Sierra Nevada, southern Spain. Quat. Sci. Rev.30, 1615_1629 (2011).",3.75,-27.86948623,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,69,0,0,21,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,31,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,0,0,1,5,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Laguna de Rio Seco,Laguna de Rio Seco core 1,37.052057,-3.34581,3020,"Anderson, R. S., Jiménez-Moreno, G., Carrión, J. S. & Pérez-Martínez, C. Postglacial history of alpine vegetation, fire, and climate from Laguna de Río Seco, Sierra Nevada, southern Spain. Quat. Sci. Rev.30, 1615_1629 (2011).",5.25,-12.1158861,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,103,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Laguna de Rio Seco,Laguna de Rio Seco core 1,37.052057,-3.34581,3020,"Anderson, R. S., Jiménez-Moreno, G., Carrión, J. S. & Pérez-Martínez, C. Postglacial history of alpine vegetation, fire, and climate from Laguna de Río Seco, Sierra Nevada, southern Spain. Quat. Sci. Rev.30, 1615_1629 (2011).",7.25,21.69682485,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,118,0,0,13,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,1,1,0,0,47,0,0,0,0,2,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPD,Laguna Guallar,N-GUA,41.4083,-0.2278,336,"Davis, B. A. S. & Stevenson, A. C. The 8.2 ka event and Early-Mid Holocene forests, fires and flooding in the Central Ebro Desert, NE Spain. Quat. Sci. Rev.26, 1695_1712 (2007).",0,-35.45011101,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,13,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPD,Laguna Mesagosa,LAGMESAG,41.96527778,-2.812222222,1600,"Engelbrechten, S. Von. Late-glacial and holocene vegetation and environmental history of the Sierra de Urbión, North-West Central Spain. (Trinity College, Dublin, Ireland, 1999).",0,-47.9988063129003,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,37,0,0,0,0,0,0,0,0,0,0,41,2,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,491,0,0,1,0,0,13,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPD,Laguna Mesagosa,LAGMESAG,41.96527778,-2.812222222,1600,"Engelbrechten, S. Von. Late-glacial and holocene vegetation and environmental history of the Sierra de Urbión, North-West Central Spain. (Trinity College, Dublin, Ireland, 1999).",8,29.0711794646451,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,462,0,0,6,0,0,12,0,0,0,0,1,2,0,25,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPD,Laguna Negra,LAGNEGRA,42.00027778,-2.848333333,1760,"Engelbrechten, S. Von. Late-glacial and holocene vegetation and environmental history of the Sierra de Urbión, North-West Central Spain. (Trinity College, Dublin, Ireland, 1999).",0,-47.981947816092,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,0,1,0,3,0,0,0,21,1,1,0,0,3,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,32,0,0,0,0,6,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,465,0,0,2,0,0,45,0,0,0,1,18,0,0,0,0,0,3,0,46,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0
EPD,Laguna Salada Chiprana,N-SAL,41.23333333,-0.166666667,150,"Davis, B. A. S. & Stevenson, A. C. The 8.2 ka event and Early-Mid Holocene forests, fires and flooding in the Central Ebro Desert, NE Spain. Quat. Sci. Rev.26, 1695_1712 (2007).",4,-29.1547544604515,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,92,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPD,Laguna Salada Chiprana,N-SAL,41.23333333,-0.166666667,150,"Davis, B. A. S. & Stevenson, A. C. The 8.2 ka event and Early-Mid Holocene forests, fires and flooding in the Central Ebro Desert, NE Spain. Quat. Sci. Rev.26, 1695_1712 (2007).",8,6.86939234556904,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,3,9,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EPD,Laguna Salada Chiprana,N-SAL,41.23333333,-0.166666667,150,"Davis, B. A. S. & Stevenson, A. C. The 8.2 ka event and Early-Mid Holocene forests, fires and flooding in the Central Ebro Desert, NE Spain. Quat. Sci. Rev.26, 1695_1712 (2007).",12,42.4785910957226,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,5,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Lanzahíta,LANZBOG,40.2222,-4.9358,558,"López-Sáez, J. A., Sánchez, M. & López., P. Evolución del Lanzahíta (Valle del Tiétar, vila) durante el Holoceno reciente: Una interpretación palinológica. Trasierra1999, 81_86 (1999).; López-Sáez, J. A. et al. Late Holocene ecological history of Pinus pinaster forests in the Sierra de Gredos of central Spain. Plant Ecol.206, 195_209 (2010).",0,-67.99895826,0,0,0,0,0,0,8,0,0,0,6,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,7,0,0,2,5,0,0,0,0,0,13,0,33,0,0,0,0,0,0,0,0,0,11,21,0,0,0,37,0,0,0,0,0,0,5,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,297,0,3,2,0,0,45,0,0,0,0,7,0,0,0,0,0,3,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
author,Lanzahíta,LANZBOG,40.2222,-4.9358,558,"López-Sáez, J. A., Sánchez, M. & López., P. Evolución del Lanzahíta (Valle del Tiétar, vila) durante el Holoceno reciente: Una interpretación palinológica. Trasierra1999, 81_86 (1999).; López-Sáez, J. A. et al. Late Holocene ecological history of Pinus pinaster forests in the Sierra de Gredos of central Spain. Plant Ecol.206, 195_209 (2010).",2,-65.05773267,0,0,0,0,0,0,9,2,0,0,7,0,0,2,0,0,0,0,0,0,0,21,0,0,0,3,0,2,0,0,2,0,0,8,0,0,0,11,0,0,0,0,0,21,0,46,0,0,0,0,0,0,0,0,0,13,33,0,0,0,64,0,0,0,0,0,0,4,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,164,0,0,3,0,0,66,0,0,0,0,6,0,0,0,0,0,2,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
author,Lanzahíta,LANZBOG,40.2222,-4.9358,558,"López-Sáez, J. A., Sánchez, M. & López., P. Evolución del Lanzahíta (Valle del Tiétar, vila) durante el Holoceno reciente: Una interpretación palinológica. Trasierra1999, 81_86 (1999).; López-Sáez, J. A. et al. Late Holocene ecological history of Pinus pinaster forests in the Sierra de Gredos of central Spain. Plant Ecol.206, 195_209 (2010).",4,-62.37313755,0,0,0,0,0,0,11,2,0,0,8,0,0,2,0,0,1,0,0,0,0,25,0,0,0,3,0,2,0,0,0,0,0,9,0,0,1,8,0,0,0,0,0,9,0,56,0,0,0,0,0,0,0,0,0,21,11,0,0,0,49,0,0,0,0,0,0,6,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,175,0,2,1,0,0,54,0,0,0,0,5,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
author,Lanzahíta,LANZBOG,40.2222,-4.9358,558,"López-Sáez, J. A., Sánchez, M. & López., P. Evolución del Lanzahíta (Valle del Tiétar, vila) durante el Holoceno reciente: Una interpretación palinológica. Trasierra1999, 81_86 (1999).; López-Sáez, J. A. et al. Late Holocene ecological history of Pinus pinaster forests in the Sierra de Gredos of central Spain. Plant Ecol.206, 195_209 (2010).",6,-59.55711882,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,3,0,0,1,0,0,11,0,0,1,13,0,0,0,0,0,9,0,39,0,0,0,0,0,0,0,0,0,9,9,0,0,0,32,0,0,0,0,0,0,7,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,324,0,3,1,0,0,39,0,0,0,0,3,0,0,0,0,0,0,0,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
author,Lanzahíta,LANZBOG,40.2222,-4.9358,558,"López-Sáez, J. A., Sánchez, M. & López., P. Evolución del Lanzahíta (Valle del Tiétar, vila) durante el Holoceno reciente: Una interpretación palinológica. Trasierra1999, 81_86 (1999).; López-Sáez, J. A. et al. Late Holocene ecological history of Pinus pinaster forests in the Sierra de Gredos of central Spain. Plant Ecol.206, 195_209 (2010).",8,-56.06060555,0,0,0,0,0,0,15,0,0,0,4,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,9,0,0,0,0,0,14,0,67,0,0,0,0,0,0,0,0,0,8,9,0,0,0,85,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,181,0,0,0,0,0,72,0,0,0,0,2,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
author,Lanzahíta,LANZBOG,40.2222,-4.9358,558,"López-Sáez, J. A., Sánchez, M. & López., P. Evolución del Lanzahíta (Valle del Tiétar, vila) durante el Holoceno reciente: Una interpretación palinológica. Trasierra1999, 81_86 (1999).; López-Sáez, J. A. et al. Late Holocene ecological history of Pinus pinaster forests in the Sierra de Gredos of central Spain. Plant Ecol.206, 195_209 (2010).",10,-10.34210953,0,0,0,0,0,0,15,2,0,0,0,0,0,5,0,0,1,0,0,0,0,3,0,0,0,1,0,1,0,0,4,0,0,3,0,0,1,11,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,8,33,0,0,0,17,0,0,0,0,0,0,12,0,0,0,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,512,0,3,1,0,0,27,0,0,0,0,10,0,0,0,0,0,0,0,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
author,Las Animas Mire,ANIMAS,36.6858,-5.03,1403,"Alba-Sánchez, F. et al. The impact of climate and land-use changes on the most southerly fir forests ( Abies pinsapo ) in Europe. The Holocene29, 1176_1188 (2019).",0,-52.66090551,93,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,6,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,35,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
author,Las Animas Mire,ANIMAS,36.6858,-5.03,1403,"Alba-Sánchez, F. et al. The impact of climate and land-use changes on the most southerly fir forests ( Abies pinsapo ) in Europe. The Holocene29, 1176_1188 (2019).",5,-37.03685473,67,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,5,0,8,5,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,6,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
author,Las Animas Mire,ANIMAS,36.6858,-5.03,1403,"Alba-Sánchez, F. et al. The impact of climate and land-use changes on the most southerly fir forests ( Abies pinsapo ) in Europe. The Holocene29, 1176_1188 (2019).",10,-23.14518826,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,27,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,78,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
author,Las Animas Mire,ANIMAS,36.6858,-5.03,1403,"Alba-Sánchez, F. et al. The impact of climate and land-use changes on the most southerly fir forests ( Abies pinsapo ) in Europe. The Holocene29, 1176_1188 (2019).",15,-9.460884668,74,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,2,0,2,4,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,16,0,0,46,0,0,0,0,1,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
author,Las Animas Mire,ANIMAS,36.6858,-5.03,1403,"Alba-Sánchez, F. et al. The impact of climate and land-use changes on the most southerly fir forests ( Abies pinsapo ) in Europe. The Holocene29, 1176_1188 (2019).",20,4.381376309,81,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,0,65,0,0,0,0,1,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
